"날짜","종가","시가","고가","저가","거래량","변동 %"
"2019- 01- 17","1,268.50","1,271.33","1,272.68","1,262.67","","0.08%"
"2019- 01- 16","1,267.49","1,268.50","1,271.88","1,265.51","","0.07%"
"2019- 01- 15","1,266.59","1,252.16","1,267.77","1,252.16","","1.54%"
"2019- 01- 14","1,247.38","1,254.22","1,254.22","1,240.99","","-0.39%"
"2019- 01- 11","1,252.32","1,256.72","1,258.95","1,244.92","","-0.31%"
"2019- 01- 10","1,256.18","1,258.35","1,258.67","1,252.57","","-0.10%"
"2019- 01- 09","1,257.45","1,258.50","1,260.98","1,245.08","","0.46%"
"2019- 01- 08","1,251.64","1,250.27","1,253.33","1,244.38","","0.27%"
"2019- 01- 07","1,248.26","1,252.18","1,255.00","1,245.16","","0.40%"
"2019- 01- 04","1,243.23","1,241.43","1,244.44","1,230.96","","0.43%"
"2019- 01- 03","1,237.95","1,253.24","1,257.01","1,236.86","","-1.13%"
"2019- 01- 02","1,252.15","1,261.74","1,265.29","1,246.23","","-1.12%"
"2019- 01- 01","1,266.29","1,263.10","1,267.46","1,256.30","","0.28%"
"2018- 12- 31","1,262.73","1,269.53","1,271.09","1,261.89","","-0.03%"
"2018- 12- 28","1,263.07","1,257.45","1,266.59","1,257.45","","0.85%"
"2018- 12- 27","1,252.46","1,254.32","1,257.06","1,250.81","","0.67%"
"2018- 12- 26","1,244.07","1,234.99","1,246.39","1,221.44","","0.45%"
"2018- 12- 24","1,238.51","1,253.92","1,253.92","1,237.04","","-0.94%"
"2018- 12- 21","1,250.21","1,274.09","1,275.52","1,248.65","","-1.91%"
"2018- 12- 20","1,274.49","1,269.44","1,275.58","1,268.12","","-0.33%"
"2018- 12- 19","1,278.65","1,271.93","1,280.43","1,271.47","","0.81%"
"2018- 12- 18","1,268.32","1,263.27","1,269.05","1,259.49","","0.06%"
"2018- 12- 17","1,267.50","1,263.37","1,268.78","1,261.22","","0.80%"
"2018- 12- 14","1,257.43","1,253.84","1,258.55","1,250.51","","0.22%"
"2018- 12- 13","1,254.65","1,256.76","1,260.74","1,249.92","","0.50%"
"2018- 12- 12","1,248.45","1,229.94","1,250.14","1,227.17","","1.89%"
"2018- 12- 11","1,225.33","1,199.14","1,228.43","1,197.69","","0.96%"
"2018- 12- 10","1,213.67","1,216.51","1,220.95","1,211.19","","-1.91%"
"2018- 12- 07","1,237.29","1,235.18","1,238.06","1,227.60","","0.57%"
"2018- 12- 06","1,230.33","1,246.25","1,246.56","1,228.61","","-1.91%"
"2018- 12- 05","1,254.25","1,259.02","1,259.02","1,250.14","","-0.86%"
"2018- 12- 04","1,265.13","1,265.99","1,267.76","1,261.15","","-0.02%"
"2018- 12- 03","1,265.37","1,269.34","1,270.70","1,260.16","","0.20%"
"2018- 11- 30","1,262.87","1,262.10","1,268.27","1,257.39","","0.42%"
"2018- 11- 29","1,257.56","1,255.96","1,260.56","1,252.41","","0.84%"
"2018- 11- 28","1,247.12","1,244.33","1,250.31","1,243.97","","0.43%"
"2018- 11- 27","1,241.79","1,235.55","1,242.82","1,232.15","","0.51%"
"2018- 11- 26","1,235.50","1,230.86","1,236.64","1,219.45","","0.76%"
"2018- 11- 22","1,226.16","1,236.95","1,240.07","1,224.78","","-0.70%"
"2018- 11- 21","1,234.79","1,243.26","1,243.26","1,229.68","","-0.49%"
"2018- 11- 20","1,240.92","1,253.60","1,253.79","1,239.55","","-1.25%"
"2018- 11- 19","1,256.57","1,252.72","1,258.04","1,247.21","","0.79%"
"2018- 11- 16","1,246.74","1,239.08","1,248.36","1,239.08","","0.62%"
"2018- 11- 15","1,239.10","1,236.04","1,242.09","1,232.39","","0.21%"
"2018- 11- 14","1,236.51","1,243.88","1,245.89","1,231.84","","-0.18%"
"2018- 11- 13","1,238.77","1,224.15","1,240.16","1,223.00","","0.92%"
"2018- 11- 12","1,227.46","1,242.91","1,247.11","1,225.38","","-1.03%"
"2018- 11- 09","1,240.24","1,242.83","1,244.45","1,233.84","","0.00%"
"2018- 11- 07","1,240.25","1,241.62","1,241.69","1,238.84","","0.64%"
"2018- 11- 06","1,232.31","1,235.06","1,240.50","1,226.29","","0.01%"
"2018- 11- 05","1,232.19","1,233.77","1,235.15","1,225.73","","-0.12%"
"2018- 11- 02","1,233.65","1,223.13","1,239.92","1,223.13","","1.60%"
"2018- 11- 01","1,214.18","1,221.45","1,221.45","1,209.77","","-0.10%"
"2018- 10- 31","1,215.44","1,190.88","1,216.85","1,180.17","","2.33%"
"2018- 10- 30","1,187.78","1,189.40","1,196.11","1,185.01","","-0.22%"
"2018- 10- 29","1,190.40","1,164.99","1,192.68","1,159.46","","2.62%"
"2018- 10- 26","1,159.96","1,168.12","1,170.35","1,153.65","","-0.74%"
"2018- 10- 25","1,168.65","1,171.02","1,174.06","1,163.03","","-1.07%"
"2018- 10- 24","1,181.33","1,186.20","1,187.93","1,169.42","","0.87%"
"2018- 10- 23","1,171.12","1,175.17","1,182.63","1,166.35","","-1.17%"
"2018- 10- 22","1,185.03","1,202.99","1,202.99","1,182.45","","-0.68%"
"2018- 10- 19","1,193.16","1,202.71","1,205.18","1,187.42","","-1.92%"
"2018- 10- 17","1,216.55","1,247.73","1,250.14","1,215.25","","-1.49%"
"2018- 10- 16","1,235.01","1,228.95","1,235.96","1,226.65","","0.95%"
"2018- 10- 15","1,223.38","1,224.87","1,225.03","1,210.37","","0.42%"
"2018- 10- 12","1,218.30","1,196.40","1,220.68","1,196.40","","2.19%"
"2018- 10- 11","1,192.14","1,200.90","1,206.17","1,178.84","","-2.26%"
"2018- 10- 10","1,219.67","1,203.74","1,221.97","1,202.45","","1.65%"
"2018- 10- 09","1,199.92","1,210.60","1,212.33","1,193.64","","-0.44%"
"2018- 10- 08","1,205.22","1,203.56","1,212.94","1,187.03","","0.02%"
"2018- 10- 05","1,205.02","1,231.56","1,233.61","1,199.07","","-2.95%"
"2018- 10- 04","1,241.62","1,261.68","1,261.68","1,236.05","","-2.43%"
"2018- 10- 03","1,272.53","1,290.76","1,290.76","1,270.60","","-1.57%"
"2018- 10- 01","1,292.85","1,284.84","1,296.07","1,270.72","","0.80%"
"2018- 09- 28","1,282.60","1,294.67","1,297.16","1,271.86","","-0.65%"
"2018- 09- 27","1,290.93","1,305.00","1,306.18","1,288.34","","-0.86%"
"2018- 09- 26","1,302.19","1,312.75","1,312.75","1,295.41","","-0.07%"
"2018- 09- 25","1,303.12","1,292.16","1,305.12","1,282.55","","0.87%"
"2018- 09- 24","1,291.92","1,317.03","1,317.03","1,288.66","","-1.65%"
"2018- 09- 21","1,313.64","1,331.84","1,339.09","1,274.72","","-1.13%"
"2018- 09- 19","1,328.63","1,339.45","1,340.04","1,324.63","","-0.34%"
"2018- 09- 18","1,333.13","1,345.29","1,349.78","1,331.89","","-0.91%"
"2018- 09- 17","1,345.34","1,355.66","1,355.66","1,344.32","","-1.15%"
"2018- 09- 14","1,360.99","1,350.90","1,361.80","1,350.33","","1.39%"
"2018- 09- 12","1,342.27","1,341.60","1,344.82","1,328.28","","0.63%"
"2018- 09- 11","1,333.93","1,355.75","1,356.49","1,332.30","","-1.26%"
"2018- 09- 10","1,350.98","1,368.38","1,371.35","1,349.89","","-1.39%"
"2018- 09- 07","1,370.02","1,364.46","1,371.52","1,355.54","","0.67%"
"2018- 09- 06","1,360.96","1,359.54","1,363.45","1,348.93","","0.49%"
"2018- 09- 05","1,354.31","1,359.02","1,362.02","1,342.67","","-0.44%"
"2018- 09- 04","1,360.27","1,369.22","1,371.68","1,356.75","","-0.63%"
"2018- 09- 03","1,368.94","1,391.07","1,391.07","1,367.09","","-0.90%"
"2018- 08- 31","1,381.43","1,380.43","1,387.32","1,374.96","","0.07%"
"2018- 08- 30","1,380.44","1,382.26","1,382.59","1,376.65","","-0.07%"
"2018- 08- 29","1,381.39","1,386.99","1,388.43","1,380.34","","-0.27%"
"2018- 08- 28","1,385.17","1,383.38","1,387.23","1,381.37","","0.42%"
"2018- 08- 27","1,379.35","1,369.48","1,380.13","1,369.48","","1.14%"
"2018- 08- 24","1,363.85","1,364.08","1,367.38","1,359.04","","-0.10%"
"2018- 08- 23","1,365.22","1,365.90","1,366.27","1,359.63","","0.45%"
"2018- 08- 21","1,359.16","1,357.95","1,359.77","1,353.56","","0.32%"
"2018- 08- 20","1,354.88","1,349.96","1,355.98","1,348.97","","0.61%"
"2018- 08- 17","1,346.73","1,341.73","1,347.74","1,341.52","","0.82%"
