"날짜","종가","시가","고가","저가","거래량","변동 %"
"2021- 04- 01","178.19","178.33","178.42","177.24","","-0.56%"
"2021- 03- 31","179.20","178.40","179.91","177.64","","0.82%"
"2021- 03- 30","177.75","176.75","177.93","176.15","","0.79%"
"2021- 03- 29","176.35","177.30","177.49","176.28","","0.48%"
"2021- 03- 26","175.50","177.27","177.41","175.26","","-0.93%"
"2021- 03- 25","177.15","176.41","178.06","176.35","","0.28%"
"2021- 03- 24","176.66","176.67","177.97","175.86","","0.03%"
"2021- 03- 23","176.61","175.79","176.91","175.49","","1.23%"
"2021- 03- 22","174.47","177.62","178.76","174.47","","-2.65%"
"2021- 03- 19","179.22","177.61","179.22","177.13","","0.71%"
"2021- 03- 18","177.96","180.90","181.13","177.96","","-1.64%"
"2021- 03- 17","180.92","182.69","182.71","179.47","","-0.59%"
"2021- 03- 16","182.00","180.15","182.35","179.25","","1.21%"
"2021- 03- 15","179.82","177.43","180.52","176.67","","2.04%"
"2021- 03- 12","176.22","174.31","176.63","174.04","","1.44%"
"2021- 03- 11","173.72","174.64","174.76","172.52","","-0.01%"
"2021- 03- 10","173.73","173.05","173.73","172.23","","1.39%"
"2021- 03- 09","171.35","170.47","171.35","169.74","","0.89%"
"2021- 03- 08","169.84","175.65","175.99","169.84","","-1.83%"
"2021- 03- 05","173.01","172.73","173.23","171.81","","-0.25%"
"2021- 03- 04","173.44","176.06","176.08","173.19","","-2.22%"
"2021- 03- 03","177.38","179.13","179.13","175.93","","-0.14%"
"2021- 03- 02","177.62","178.83","179.38","177.62","","0.30%"
"2021- 03- 01","177.09","174.91","177.14","174.81","","0.78%"
"2021- 02- 26","175.72","171.34","175.72","171.09","","1.16%"
"2021- 02- 25","173.70","175.03","175.71","172.93","","-2.61%"
"2021- 02- 24","178.35","180.99","181.38","178.35","","-1.55%"
"2021- 02- 23","181.15","181.51","181.75","179.56","","-0.86%"
"2021- 02- 22","182.72","184.53","184.57","181.87","","-0.87%"
"2021- 02- 19","184.32","184.50","186.24","183.56","","-0.62%"
"2021- 02- 18","185.47","187.40","187.81","185.10","","-0.30%"
"2021- 02- 17","186.02","185.03","186.02","183.84","","0.76%"
"2021- 02- 16","184.61","183.42","185.34","182.85","","1.81%"
"2021- 02- 15","181.33","183.06","183.48","181.33","","-0.95%"
"2021- 02- 12","183.07","185.93","185.93","182.98","","-1.78%"
"2021- 02- 11","186.39","188.39","188.39","186.39","","-1.14%"
"2021- 02- 10","188.54","189.96","190.26","188.48","","-0.95%"
"2021- 02- 09","190.34","193.00","193.00","190.34","","-1.94%"
"2021- 02- 05","194.11","195.01","195.13","193.00","","-0.16%"
"2021- 02- 04","194.42","196.17","196.33","194.16","","-0.68%"
"2021- 02- 03","195.76","195.78","196.51","194.13","","0.21%"
"2021- 02- 02","195.35","197.11","197.15","194.00","","-0.57%"
"2021- 02- 01","196.46","196.20","196.63","195.12","","-1.05%"
"2021- 01- 29","198.54","199.66","200.28","197.69","","0.66%"
"2021- 01- 28","197.23","198.57","199.63","196.41","","-2.46%"
"2021- 01- 27","202.21","200.94","202.28","200.22","","0.69%"
"2021- 01- 26","200.83","200.94","204.54","200.60","","-1.23%"
"2021- 01- 25","203.34","201.09","203.34","200.08","","0.74%"
"2021- 01- 22","201.84","202.39","202.43","200.28","","2.61%"
"2021- 01- 21","196.71","196.77","197.33","195.62","","0.78%"
"2021- 01- 20","195.18","192.24","195.18","191.41","","2.33%"
"2021- 01- 19","190.73","189.12","190.73","188.26","","0.23%"
"2021- 01- 18","190.29","194.88","194.88","190.29","","-1.93%"
"2021- 01- 15","194.04","197.35","197.81","193.21","","-1.50%"
"2021- 01- 14","196.99","197.85","198.03","196.64","","0.07%"
"2021- 01- 13","196.86","198.73","199.29","196.86","","-0.60%"
"2021- 01- 12","198.04","198.60","199.03","197.18","","-1.41%"
"2021- 01- 11","200.88","202.46","202.53","200.26","","-2.47%"
"2021- 01- 08","205.96","207.07","207.21","202.07","","0.89%"
"2021- 01- 07","204.14","204.71","208.04","203.90","","1.02%"
"2021- 01- 06","202.07","204.37","204.72","202.04","","-0.52%"
"2021- 01- 05","203.12","198.83","203.12","197.80","","3.54%"
"2020- 12- 31","196.18","199.12","199.62","196.18","","-1.17%"
"2020- 12- 30","198.51","201.31","201.61","198.51","","-1.16%"
"2020- 12- 29","200.83","198.84","201.81","198.53","","1.51%"
"2020- 12- 24","197.85","197.82","198.46","196.75","","0.47%"
"2020- 12- 23","196.93","195.77","196.93","194.86","","1.34%"
"2020- 12- 22","194.32","191.05","194.32","189.89","","3.04%"
"2020- 12- 21","188.59","190.87","191.58","188.38","","-1.75%"
"2020- 12- 18","191.94","198.87","199.17","189.01","","-2.96%"
"2020- 12- 17","197.79","197.56","198.81","196.96","","0.73%"
"2020- 12- 16","196.36","197.30","198.30","195.99","","0.73%"
"2020- 12- 15","194.94","195.57","197.28","194.94","","-0.12%"
"2020- 12- 14","195.17","197.98","197.98","195.17","","-1.63%"
"2020- 12- 11","198.41","198.38","198.64","196.49","","0.25%"
"2020- 12- 10","197.91","198.83","199.34","197.91","","-0.28%"
"2020- 12- 09","198.47","198.04","199.17","197.39","","0.77%"
"2020- 12- 08","196.95","196.48","197.02","195.32","","0.51%"
"2020- 12- 07","195.95","196.46","196.57","194.59","","0.61%"
"2020- 12- 04","194.76","196.71","196.83","194.76","","-0.95%"
"2020- 12- 03","196.62","199.22","199.30","196.22","","-1.35%"
"2020- 12- 02","199.31","200.53","200.68","198.33","","-0.43%"
"2020- 12- 01","200.17","199.36","200.75","198.95","","-0.77%"
"2020- 11- 30","201.72","199.59","201.72","198.61","","2.10%"
"2020- 11- 27","197.58","196.29","197.58","195.76","","0.88%"
"2020- 11- 26","195.85","196.53","197.51","195.69","","-0.69%"
"2020- 11- 25","197.22","197.85","198.40","195.38","","1.07%"
"2020- 11- 24","195.14","194.23","195.42","193.30","","1.17%"
"2020- 11- 23","192.89","194.40","194.49","192.84","","-0.11%"
"2020- 11- 20","193.11","194.06","195.09","193.11","","-1.27%"
"2020- 11- 19","195.60","196.85","197.16","194.78","","-1.11%"
"2020- 11- 18","197.79","201.87","202.36","196.39","","-1.75%"
"2020- 11- 17","201.31","201.79","202.15","199.12","","0.07%"
"2020- 11- 16","201.16","203.33","203.62","200.95","","0.56%"
"2020- 11- 13","200.04","198.01","200.83","198.01","","0.96%"
"2020- 11- 12","198.13","199.11","199.67","197.60","","-0.32%"
"2020- 11- 11","198.76","197.33","198.76","196.59","","1.03%"
"2020- 11- 10","196.73","198.80","200.18","195.66","","-1.84%"
