"날짜","종가","시가","고가","저가","거래량","변동 %"
"2023- 04- 18","7,600.09","7,572.54","7,642.64","7,554.81","","0.49%"
"2023- 04- 17","7,562.97","7,625.88","7,631.95","7,522.42","","-0.72%"
"2023- 04- 14","7,617.57","7,600.89","7,632.54","7,580.25","","0.84%"
"2023- 04- 13","7,554.34","7,564.47","7,574.20","7,523.04","","0.24%"
"2023- 04- 12","7,536.37","7,534.03","7,542.53","7,490.70","","0.64%"
"2023- 04- 11","7,488.48","7,452.81","7,488.48","7,420.90","","0.51%"
"2023- 04- 10","7,450.67","7,426.15","7,450.67","7,380.86","","0.33%"
"2023- 04- 06","7,425.98","7,448.33","7,461.23","7,422.99","","-0.09%"
"2023- 04- 05","7,432.40","7,441.48","7,483.22","7,420.13","","-0.13%"
"2023- 04- 04","7,441.79","7,458.30","7,465.00","7,375.43","","-0.02%"
"2023- 04- 03","7,442.96","7,448.98","7,466.37","7,417.08","","0.57%"
"2023- 03- 31","7,400.46","7,424.84","7,438.70","7,387.22","","-0.21%"
"2023- 03- 30","7,416.29","7,470.52","7,478.90","7,408.33","","-0.47%"
"2023- 03- 29","7,450.98","7,384.32","7,460.34","7,366.93","","1.39%"
"2023- 03- 28","7,348.53","7,367.67","7,376.78","7,338.56","","0.22%"
"2023- 03- 27","7,332.66","7,414.22","7,414.22","7,332.66","","-1.44%"
"2023- 03- 24","7,439.59","7,387.66","7,457.93","7,352.81","","1.17%"
"2023- 03- 21","7,353.46","7,249.72","7,353.46","7,234.15","","1.56%"
"2023- 03- 20","7,240.73","7,255.46","7,270.56","7,205.38","","-0.39%"
"2023- 03- 17","7,269.32","7,191.92","7,294.84","7,191.54","","1.85%"
"2023- 03- 16","7,137.12","7,160.98","7,180.16","7,098.40","","-0.31%"
"2023- 03- 15","7,159.14","7,249.57","7,265.17","7,159.14","","-0.15%"
"2023- 03- 14","7,170.23","7,271.15","7,289.68","7,170.23","","-2.25%"
"2023- 03- 13","7,335.14","7,284.63","7,372.22","7,277.82","","0.56%"
"2023- 03- 10","7,294.25","7,314.95","7,329.78","7,279.26","","-0.64%"
"2023- 03- 09","7,341.05","7,370.90","7,391.16","7,341.05","","0.29%"
"2023- 03- 08","7,319.65","7,265.96","7,319.65","7,245.08","","0.56%"
"2023- 03- 07","7,278.68","7,277.76","7,306.99","7,265.85","","-0.21%"
"2023- 03- 06","7,293.67","7,357.97","7,357.97","7,293.67","","-0.11%"
"2023- 03- 03","7,301.84","7,406.02","7,417.33","7,300.96","","-1.20%"
"2023- 03- 02","7,390.64","7,390.13","7,420.07","7,372.86","","0.12%"
"2023- 03- 01","7,381.48","7,414.85","7,438.74","7,371.65","","-0.01%"
"2023- 02- 28","7,382.03","7,439.79","7,470.41","7,382.03","","-0.67%"
"2023- 02- 27","7,431.67","7,391.81","7,431.67","7,363.10","","0.39%"
"2023- 02- 24","7,402.90","7,431.78","7,464.39","7,399.27","","-0.03%"
"2023- 02- 23","7,405.14","7,386.36","7,405.14","7,357.32","","0.54%"
"2023- 02- 22","7,365.44","7,413.76","7,427.39","7,323.90","","-0.86%"
"2023- 02- 21","7,429.65","7,482.65","7,488.06","7,429.65","","-0.53%"
"2023- 02- 20","7,469.23","7,457.23","7,471.89","7,417.38","","0.24%"
"2023- 02- 17","7,451.03","7,468.55","7,473.31","7,427.51","","0.04%"
"2023- 02- 16","7,448.34","7,506.13","7,506.89","7,439.32","","-0.76%"
"2023- 02- 15","7,505.45","7,513.54","7,513.54","7,426.17","","-0.31%"
"2023- 02- 14","7,528.90","7,497.68","7,528.90","7,480.56","","0.70%"
"2023- 02- 13","7,476.69","7,544.25","7,544.25","7,460.05","","-0.39%"
"2023- 02- 10","7,506.24","7,483.79","7,506.24","7,382.61","","0.23%"
"2023- 02- 09","7,489.27","7,512.94","7,538.52","7,484.34","","-0.21%"
"2023- 02- 08","7,505.37","7,462.36","7,507.94","7,462.36","","0.34%"
"2023- 02- 07","7,479.81","7,443.36","7,491.09","7,430.60","","0.80%"
"2023- 02- 06","7,420.59","7,443.22","7,464.72","7,359.21","","-0.21%"
"2023- 02- 03","7,436.52","7,391.58","7,461.30","7,361.98","","1.39%"
"2023- 02- 02","7,334.24","7,338.08","7,368.13","7,314.61","","-0.41%"
"2023- 02- 01","7,364.20","7,366.47","7,395.39","7,339.92","","0.51%"
