Time,exmo
2023-10-19 00:00:00 UTC,1119222.13055463
2023-10-20 00:00:00 UTC,1149379.39569621
2023-10-21 00:00:00 UTC,1167343.79007007
2023-10-22 00:00:00 UTC,1175184.50258558
2023-10-23 00:00:00 UTC,1208779.74046408
2023-10-24 00:00:00 UTC,1338416.76909662
2023-10-25 00:00:00 UTC,1358643.32327286
2023-10-26 00:00:00 UTC,1354541.73094506
2023-10-27 00:00:00 UTC,1347567.66780803
2023-10-28 00:00:00 UTC,1357683.38924187
2023-10-29 00:00:00 UTC,1359157.79874594
2023-10-30 00:00:00 UTC,1363197.09571433
2023-10-31 00:00:00 UTC,1361546.93627228
2023-11-01 00:00:00 UTC,1371141.43923581
2023-11-02 00:00:00 UTC,1390626.75796452
2023-11-03 00:00:00 UTC,1374750.44368512
2023-11-04 00:00:00 UTC,1376950.81830785
2023-11-05 00:00:00 UTC,1387532.43494774
2023-11-06 00:00:00 UTC,1387084.84546775
2023-11-07 00:00:00 UTC,1387189.74763438
2023-11-08 00:00:00 UTC,1406831.4606037
2023-11-09 00:00:00 UTC,1456185.47372078
2023-11-10 00:00:00 UTC,1480704.19154282
2023-11-11 00:00:00 UTC,1486454.6084418
2023-11-12 00:00:00 UTC,1484884.03612254
2023-11-13 00:00:00 UTC,1476480.84185171
2023-11-14 00:00:00 UTC,1463319.09212482
2023-11-15 00:00:00 UTC,1477975.9002727
2023-11-16 00:00:00 UTC,1503695.57386728
2023-11-17 00:00:00 UTC,1489414.06718528
2023-11-18 00:00:00 UTC,1489246.52237288
2023-11-19 00:00:00 UTC,1486957.13884445
2023-11-20 00:00:00 UTC,1517111.17877652
2023-11-21 00:00:00 UTC,1518930.51499092
2023-11-22 00:00:00 UTC,1503915.85837171
2023-11-23 00:00:00 UTC,1526417.22376022
2023-11-24 00:00:00 UTC,1533202.12287929
2023-11-25 00:00:00 UTC,1533930.85113473
2023-11-26 00:00:00 UTC,1528185.25475334
2023-11-27 00:00:00 UTC,1515422.21362597
2023-11-28 00:00:00 UTC,1530390.81212176
2023-11-29 00:00:00 UTC,1547729.12967995
2023-11-30 00:00:00 UTC,1539534.13390403
2023-12-01 00:00:00 UTC,1562361.48710936
2023-12-02 00:00:00 UTC,1580332.22456792
2023-12-03 00:00:00 UTC,1600176.68015556
2023-12-04 00:00:00 UTC,1673377.25343357
2023-12-05 00:00:00 UTC,1718311.60550586
2023-12-06 00:00:00 UTC,1787578.18744764
2023-12-07 00:00:00 UTC,1780695.27683389
2023-12-08 00:00:00 UTC,1778438.02764019
2023-12-09 00:00:00 UTC,1786181.20896948
2023-12-10 00:00:00 UTC,1767852.48110301
2023-12-11 00:00:00 UTC,1709138.09891584
2023-12-12 00:00:00 UTC,1694085.89643213
2023-12-13 00:00:00 UTC,1698265.94945328
2023-12-14 00:00:00 UTC,1741008.04322533
2023-12-15 00:00:00 UTC,1712440.86800862
2023-12-16 00:00:00 UTC,1720450.75232318
2023-12-17 00:00:00 UTC,1717937.86169357
2023-12-18 00:00:00 UTC,1694102.34002181
2023-12-19 00:00:00 UTC,1749640.63419797
2023-12-20 00:00:00 UTC,1777317.10551184
2023-12-21 00:00:00 UTC,1799602.61170839
2023-12-22 00:00:00 UTC,1794187.36504274
2023-12-23 00:00:00 UTC,1787826.41876798
2023-12-24 00:00:00 UTC,1788907.94902982
2023-12-25 00:00:00 UTC,1786407.09116143
2023-12-26 00:00:00 UTC,1774572.66515532
2023-12-27 00:00:00 UTC,1764701.93586172
2023-12-28 00:00:00 UTC,1766044.04565175
2023-12-29 00:00:00 UTC,1755007.64304805
2023-12-30 00:00:00 UTC,1756630.75893157
2023-12-31 00:00:00 UTC,1777359.06874736
2024-01-01 00:00:00 UTC,1799655.00197144
2024-01-02 00:00:00 UTC,1914839.34138013
2024-01-03 00:00:00 UTC,1896197.66169828
2024-01-04 00:00:00 UTC,1895854.10050693
2024-01-05 00:00:00 UTC,1938903.38984405
2024-01-06 00:00:00 UTC,1943937.06798616
2024-01-07 00:00:00 UTC,1950829.48735071
2024-01-08 00:00:00 UTC,1991545.82130701
2024-01-09 00:00:00 UTC,2065267.16784332
2024-01-10 00:00:00 UTC,1994424.98876545
2024-01-11 00:00:00 UTC,2014332.14083527
2024-01-12 00:00:00 UTC,1970941.12414912
2024-01-13 00:00:00 UTC,1891280.7577628
2024-01-14 00:00:00 UTC,1886113.27682379
2024-01-15 00:00:00 UTC,1864505.7341163
2024-01-16 00:00:00 UTC,1875261.20377243
2024-01-17 00:00:00 UTC,1880573.26521278
2024-01-18 00:00:00 UTC,1869884.35207556
2024-01-19 00:00:00 UTC,1840131.19543909
2024-01-20 00:00:00 UTC,1838168.98850084
2024-01-21 00:00:00 UTC,1840583.41947521
2024-01-22 00:00:00 UTC,1793048.32132788
2024-01-23 00:00:00 UTC,1739242.85987343
2024-01-24 00:00:00 UTC,1762158.21327619
2024-01-25 00:00:00 UTC,1750318.58077613
2024-01-26 00:00:00 UTC,1770500.87535783
2024-01-27 00:00:00 UTC,1797072.856069
2024-01-28 00:00:00 UTC,1823364.57634414
2024-01-29 00:00:00 UTC,1836786.86994433
2024-01-30 00:00:00 UTC,1886689.05156111
2024-01-31 00:00:00 UTC,1868906.25343554
2024-02-01 00:00:00 UTC,1843200.38285882
2024-02-02 00:00:00 UTC,1861992.51044351
2024-02-03 00:00:00 UTC,1850090.73079088
2024-02-04 00:00:00 UTC,1832760.54195034
2024-02-05 00:00:00 UTC,1823766.20759372
2024-02-06 00:00:00 UTC,1809409.79015288
2024-02-07 00:00:00 UTC,1811983.34107814
2024-02-08 00:00:00 UTC,1904637.99698211
2024-02-09 00:00:00 UTC,2017515.61851343
2024-02-10 00:00:00 UTC,2039171.89568041
2024-02-11 00:00:00 UTC,2071173.95724536
2024-02-12 00:00:00 UTC,2089278.59787016
2024-02-13 00:00:00 UTC,2131489.64550109
2024-02-14 00:00:00 UTC,2190670.57458695
2024-02-15 00:00:00 UTC,2224198.77252765
2024-02-16 00:00:00 UTC,2227754.03948013
2024-02-17 00:00:00 UTC,2214289.67779556
2024-02-18 00:00:00 UTC,2221721.83555647
2024-02-19 00:00:00 UTC,2226530.11148258
2024-02-20 00:00:00 UTC,2232925.5993259
2024-02-21 00:00:00 UTC,2228363.92546208
2024-02-22 00:00:00 UTC,2230752.23698907
2024-02-23 00:00:00 UTC,2214405.20749051
2024-02-24 00:00:00 UTC,2209078.00989388
2024-02-25 00:00:00 UTC,2227817.80623314
2024-02-26 00:00:00 UTC,2242541.99406203
2024-02-27 00:00:00 UTC,2397783.06474479
2024-02-28 00:00:00 UTC,2528129.2228767
2024-02-29 00:00:00 UTC,2647740.39356028
2024-03-01 00:00:00 UTC,2613991.02132464
2024-03-02 00:00:00 UTC,2595148.79318749
2024-03-03 00:00:00 UTC,2639884.28967866
2024-03-04 00:00:00 UTC,2749112.51695671
2024-03-05 00:00:00 UTC,2797256.88354207
2024-03-06 00:00:00 UTC,2799764.0613848
2024-03-07 00:00:00 UTC,2850204.51867118
2024-03-08 00:00:00 UTC,2883173.96478196
2024-03-09 00:00:00 UTC,2916227.84945448
2024-03-10 00:00:00 UTC,2930469.91996255
2024-03-11 00:00:00 UTC,3025413.74216434
2024-03-12 00:00:00 UTC,3077203.84660773
2024-03-13 00:00:00 UTC,3116265.75692621
2024-03-14 00:00:00 UTC,3102165.59807332
2024-03-15 00:00:00 UTC,2985628.08299073
2024-03-16 00:00:00 UTC,2980802.06195457
2024-03-17 00:00:00 UTC,2907136.49723729
2024-03-18 00:00:00 UTC,2942553.97771948
2024-03-19 00:00:00 UTC,2849408.1649371
2024-03-20 00:00:00 UTC,2823711.8038884
2024-03-21 00:00:00 UTC,2901933.50396678
2024-03-22 00:00:00 UTC,2835802.96977019
2024-03-23 00:00:00 UTC,2854129.78569441
2024-03-24 00:00:00 UTC,2895101.34283121
2024-03-25 00:00:00 UTC,2989953.40041132
2024-03-26 00:00:00 UTC,3103435.39667815
2024-03-27 00:00:00 UTC,3075262.64134137
2024-03-28 00:00:00 UTC,3089995.66085061
2024-03-29 00:00:00 UTC,3081766.66682419
2024-03-30 00:00:00 UTC,3098070.32410138
2024-03-31 00:00:00 UTC,3131430.6882133
2024-04-01 00:00:00 UTC,3094229.94272192
2024-04-02 00:00:00 UTC,2967440.76470616
2024-04-03 00:00:00 UTC,2944746.30632212
2024-04-04 00:00:00 UTC,2977568.82397705
2024-04-05 00:00:00 UTC,3015190.12887492
2024-04-06 00:00:00 UTC,3039152.91508035
2024-04-07 00:00:00 UTC,3084626.7301303
2024-04-08 00:00:00 UTC,3123023.75277474
2024-04-09 00:00:00 UTC,3103487.63538733
2024-04-10 00:00:00 UTC,3087951.96413628
2024-04-11 00:00:00 UTC,3144212.45191251
2024-04-12 00:00:00 UTC,3142789.09316032
2024-04-13 00:00:00 UTC,3093194.32547732
2024-04-14 00:00:00 UTC,3014668.5195601
2024-04-15 00:00:00 UTC,2982047.60756171
2024-04-16 00:00:00 UTC,2921682.2800853
2024-04-17 00:00:00 UTC,2897738.28587448
2024-04-18 00:00:00 UTC,2879564.09600545
2024-04-19 00:00:00 UTC,2931057.1042915
2024-04-20 00:00:00 UTC,2941847.1118285
2024-04-21 00:00:00 UTC,2967536.5357394
2024-04-22 00:00:00 UTC,2991499.6460358
2024-04-23 00:00:00 UTC,3000763.32043536
2024-04-24 00:00:00 UTC,2979569.84087144
2024-04-25 00:00:00 UTC,2923525.80631451
2024-04-26 00:00:00 UTC,2914016.49168532
2024-04-27 00:00:00 UTC,2880600.53444926
2024-04-28 00:00:00 UTC,2893244.9514707
2024-04-29 00:00:00 UTC,2844194.95645065
2024-04-30 00:00:00 UTC,2814586.42980348
2024-05-01 00:00:00 UTC,2674959.38012159
2024-05-02 00:00:00 UTC,2626730.67482444
2024-05-03 00:00:00 UTC,2708306.84707671
2024-05-04 00:00:00 UTC,2804158.22042654
2024-05-05 00:00:00 UTC,2833814.63963612
2024-05-06 00:00:00 UTC,2833100.51718035
2024-05-07 00:00:00 UTC,2817798.62821017
2024-05-08 00:00:00 UTC,2801324.79026678
2024-05-09 00:00:00 UTC,2784412.49014855
2024-05-10 00:00:00 UTC,2803256.7012966
2024-05-11 00:00:00 UTC,2764817.36159205
2024-05-12 00:00:00 UTC,2767547.21641264
2024-05-13 00:00:00 UTC,2808056.57680418
2024-05-14 00:00:00 UTC,2794144.07011616
2024-05-15 00:00:00 UTC,2858657.38079494
2024-05-16 00:00:00 UTC,2939540.4780003
2024-05-17 00:00:00 UTC,2954985.10765029
2024-05-18 00:00:00 UTC,2970147.2635491
2024-05-19 00:00:00 UTC,2969138.45406706
2024-05-20 00:00:00 UTC,2982289.66261519
2024-05-21 00:00:00 UTC,3029987.07636898
2024-05-22 00:00:00 UTC,3004302.83013076
2024-05-23 00:00:00 UTC,2986587.53031509
2024-05-24 00:00:00 UTC,2981192.07264535
2024-05-25 00:00:00 UTC,3013775.16363179
2024-05-26 00:00:00 UTC,2999715.25658965
2024-05-27 00:00:00 UTC,3000020.84563107
2024-05-28 00:00:00 UTC,2983696.51034343
2024-05-29 00:00:00 UTC,2967459.60404231
2024-05-30 00:00:00 UTC,2985307.43860775
2024-05-31 00:00:00 UTC,2982725.89323965
2024-06-01 00:00:00 UTC,2970564.71791644
2024-06-02 00:00:00 UTC,3003534.06403543
2024-06-03 00:00:00 UTC,3035217.51780869
2024-06-04 00:00:00 UTC,3055521.42044768
2024-06-05 00:00:00 UTC,3083374.3402866
2024-06-06 00:00:00 UTC,3079419.19825535
2024-06-07 00:00:00 UTC,3106582.86173715
2024-06-08 00:00:00 UTC,3127310.46091235
2024-06-09 00:00:00 UTC,3127508.72376247
2024-06-10 00:00:00 UTC,3114489.43968336
2024-06-11 00:00:00 UTC,3052083.22172678
2024-06-12 00:00:00 UTC,3037867.54863353
2024-06-13 00:00:00 UTC,3000147.73845947
2024-06-14 00:00:00 UTC,2991507.81479766
2024-06-15 00:00:00 UTC,2990498.51982312
2024-06-16 00:00:00 UTC,2984703.19440161
2024-06-17 00:00:00 UTC,2959508.72586276
2024-06-18 00:00:00 UTC,2949352.23428613
2024-06-19 00:00:00 UTC,2953247.91436094
2024-06-20 00:00:00 UTC,2969558.06579716
2024-06-21 00:00:00 UTC,2918166.92702303
2024-06-22 00:00:00 UTC,2932434.09015588
2024-06-23 00:00:00 UTC,2942408.19673224
2024-06-24 00:00:00 UTC,2853386.19455255
2024-06-25 00:00:00 UTC,2824770.27126609
2024-06-26 00:00:00 UTC,2844488.70772336
2024-06-27 00:00:00 UTC,2829689.75868411
2024-06-28 00:00:00 UTC,2813756.05096021
2024-06-29 00:00:00 UTC,2817767.20260645
2024-06-30 00:00:00 UTC,2815526.88968376
2024-07-01 00:00:00 UTC,2869383.41091009
2024-07-02 00:00:00 UTC,2827427.25187719
2024-07-03 00:00:00 UTC,2766178.42868873
2024-07-04 00:00:00 UTC,2738675.46002687
2024-07-05 00:00:00 UTC,2703069.77123974
2024-07-06 00:00:00 UTC,2731618.22101747
2024-07-07 00:00:00 UTC,2716801.24493371
2024-07-08 00:00:00 UTC,2650544.99066756
2024-07-09 00:00:00 UTC,2655596.36461231
2024-07-10 00:00:00 UTC,2659939.88113197
2024-07-11 00:00:00 UTC,2640066.12794891
2024-07-12 00:00:00 UTC,2617872.56673177
2024-07-13 00:00:00 UTC,2632219.96622715
2024-07-14 00:00:00 UTC,2691243.78115424
2024-07-15 00:00:00 UTC,2805696.40071285
2024-07-16 00:00:00 UTC,2844670.12408379
2024-07-17 00:00:00 UTC,2836452.76023864
2024-07-18 00:00:00 UTC,2848664.34602401
2024-07-19 00:00:00 UTC,2898409.59791614
2024-07-20 00:00:00 UTC,2971651.32669361
2024-07-21 00:00:00 UTC,2969744.65749378
2024-07-22 00:00:00 UTC,2963642.9954376
2024-07-23 00:00:00 UTC,2973807.43780115
2024-07-24 00:00:00 UTC,2988976.67259297
2024-07-25 00:00:00 UTC,2912276.50722348
2024-07-26 00:00:00 UTC,3020181.87826407
2024-07-27 00:00:00 UTC,3052163.26457178
2024-07-28 00:00:00 UTC,3019874.86309359
2024-07-29 00:00:00 UTC,3013551.99393242
2024-07-30 00:00:00 UTC,2903386.29585958
2024-07-31 00:00:00 UTC,2883971.71329523
2024-08-01 00:00:00 UTC,2838244.81399157
2024-08-02 00:00:00 UTC,2852985.16863719
2024-08-03 00:00:00 UTC,2774027.84958874
2024-08-04 00:00:00 UTC,2746507.39760569
2024-08-05 00:00:00 UTC,2574743.88415412
2024-08-06 00:00:00 UTC,2653842.31792704
2024-08-07 00:00:00 UTC,2646803.80785637
2024-08-08 00:00:00 UTC,2674509.35448796
2024-08-09 00:00:00 UTC,2779633.39421602
2024-08-10 00:00:00 UTC,2789851.41836096
2024-08-11 00:00:00 UTC,2780740.54602555
2024-08-12 00:00:00 UTC,2715168.60169841
2024-08-13 00:00:00 UTC,2739440.72757618
2024-08-14 00:00:00 UTC,2746035.48095106
2024-08-15 00:00:00 UTC,2697146.33568443
2024-08-16 00:00:00 UTC,2700986.1948963
2024-08-17 00:00:00 UTC,2735971.3848459
2024-08-18 00:00:00 UTC,2749576.53106459
2024-08-19 00:00:00 UTC,2688303.13245848
2024-08-20 00:00:00 UTC,2735200.78220049
2024-08-21 00:00:00 UTC,2729382.99065593
2024-08-22 00:00:00 UTC,2775808.36779602
2024-08-23 00:00:00 UTC,2802123.82040595
2024-08-24 00:00:00 UTC,2891909.63984085
2024-08-25 00:00:00 UTC,2893325.09980588
2024-08-26 00:00:00 UTC,2876999.67618531
2024-08-27 00:00:00 UTC,2844259.10083052
2024-08-28 00:00:00 UTC,2761556.36907259
2024-08-29 00:00:00 UTC,2755115.55795976
2024-08-30 00:00:00 UTC,2752708.13702712
2024-08-31 00:00:00 UTC,2725830.32549807
2024-09-01 00:00:00 UTC,2720722.1580878
2024-09-02 00:00:00 UTC,2704094.87856895
2024-09-03 00:00:00 UTC,2764588.88706972
2024-09-04 00:00:00 UTC,2692890.84586593
2024-09-05 00:00:00 UTC,2605414.31400317
2024-09-06 00:00:00 UTC,2534651.64153985
2024-09-07 00:00:00 UTC,2481898.10256149
2024-09-08 00:00:00 UTC,2471078.56169827
2024-09-09 00:00:00 UTC,2494248.43126998
2024-09-10 00:00:00 UTC,2548350.24866423
2024-09-11 00:00:00 UTC,2534061.31952799
2024-09-12 00:00:00 UTC,2596511.76127626
2024-09-13 00:00:00 UTC,2627106.29172124
2024-09-14 00:00:00 UTC,2684672.69087692
2024-09-15 00:00:00 UTC,2684732.86614658
2024-09-16 00:00:00 UTC,2616151.01803647
2024-09-17 00:00:00 UTC,2657009.62316647
2024-09-18 00:00:00 UTC,2694941.41762581
2024-09-19 00:00:00 UTC,2800674.73881636
2024-09-20 00:00:00 UTC,2817165.38202699
2024-09-21 00:00:00 UTC,2810050.16316447
2024-09-22 00:00:00 UTC,2804842.93249047
2024-09-23 00:00:00 UTC,2829688.08715271
2024-09-24 00:00:00 UTC,2821571.86153591
2024-09-25 00:00:00 UTC,2823888.23958177
2024-09-26 00:00:00 UTC,2832386.10866749
2024-09-27 00:00:00 UTC,2876713.75706032
2024-09-28 00:00:00 UTC,2879525.11585581
2024-09-29 00:00:00 UTC,2871953.37248473
2024-09-30 00:00:00 UTC,2801622.22230651
2024-10-01 00:00:00 UTC,2747909.94510096
2024-10-02 00:00:00 UTC,2703395.05847654
2024-10-03 00:00:00 UTC,2682154.35539453
2024-10-04 00:00:00 UTC,2697490.55703748
2024-10-05 00:00:00 UTC,2707590.55165771
2024-10-06 00:00:00 UTC,2716600.97065647
2024-10-07 00:00:00 UTC,2758892.09861217
2024-10-08 00:00:00 UTC,2718343.11251446
2024-10-09 00:00:00 UTC,2694818.07392142
2024-10-10 00:00:00 UTC,2658005.66912829
2024-10-11 00:00:00 UTC,2699937.88426075
2024-10-12 00:00:00 UTC,2754250.5973972
2024-10-13 00:00:00 UTC,2744270.70796529
2024-10-14 00:00:00 UTC,2826182.33262142
2024-10-15 00:00:00 UTC,2863984.73261671
2024-10-16 00:00:00 UTC,2928559.84111564
2024-10-17 00:00:00 UTC,2932433.15296971
2024-10-18 00:00:00 UTC,2979682.93299454
2024-10-19 00:00:00 UTC,2988115.7310012
2024-10-20 00:00:00 UTC,2992123.79330002
2024-10-21 00:00:00 UTC,2966507.97668068
2024-10-22 00:00:00 UTC,2916214.75802952
2024-10-23 00:00:00 UTC,2904429.99234062
2024-10-24 00:00:00 UTC,2953874.03618196
2024-10-25 00:00:00 UTC,2954504.78293833
2024-10-26 00:00:00 UTC,2937581.30309423
2024-10-27 00:00:00 UTC,2947862.18696741
2024-10-28 00:00:00 UTC,2983853.89086755
2024-10-29 00:00:00 UTC,3099254.44550704
2024-10-30 00:00:00 UTC,3140958.09048261
2024-10-31 00:00:00 UTC,3118497.4081436
2024-11-01 00:00:00 UTC,3024653.89088788
2024-11-02 00:00:00 UTC,3018602.44351954
2024-11-03 00:00:00 UTC,2995780.34976782
2024-11-04 00:00:00 UTC,2994907.31182935
2024-11-05 00:00:00 UTC,3021718.21727326
2024-11-06 00:00:00 UTC,3234057.2817181
2024-11-07 00:00:00 UTC,3279428.3656042
2024-11-08 00:00:00 UTC,3309921.96986582
2024-11-09 00:00:00 UTC,3313372.63729424
2024-11-10 00:00:00 UTC,3436808.9194312
2024-11-11 00:00:00 UTC,3600853.401543
2024-11-12 00:00:00 UTC,3816134.98996676
2024-11-13 00:00:00 UTC,3874220.7737056
2024-11-14 00:00:00 UTC,3934795.55410073
2024-11-15 00:00:00 UTC,3918231.34734168
2024-11-16 00:00:00 UTC,4020762.33156567
2024-11-17 00:00:00 UTC,3991244.18069384
2024-11-18 00:00:00 UTC,4049421.93728338
2024-11-19 00:00:00 UTC,4077444.25054081
2024-11-20 00:00:00 UTC,4108145.75503702
2024-11-21 00:00:00 UTC,4209385.65710032
2024-11-22 00:00:00 UTC,4178700.21731089
2024-11-23 00:00:00 UTC,4136666.96998061
2024-11-24 00:00:00 UTC,4165078.07870539
2024-11-25 00:00:00 UTC,4097151.76364769
2024-11-26 00:00:00 UTC,3977597.97745406
2024-11-27 00:00:00 UTC,3964616.19116412
2024-11-28 00:00:00 UTC,3986711.95006604
2024-11-29 00:00:00 UTC,3999691.92769057
2024-11-30 00:00:00 UTC,3980603.45080704
2024-12-01 00:00:00 UTC,3996172.48686935
2024-12-02 00:00:00 UTC,3899913.81116966
2024-12-03 00:00:00 UTC,3904094.19528385
2024-12-04 00:00:00 UTC,3902127.29727264
2024-12-05 00:00:00 UTC,4139379.49107017
2024-12-06 00:00:00 UTC,4104628.85260864
2024-12-07 00:00:00 UTC,4112715.97036894
2024-12-08 00:00:00 UTC,4162368.18467271
2024-12-09 00:00:00 UTC,4158093.98252945
2024-12-10 00:00:00 UTC,4173382.09770148
2024-12-11 00:00:00 UTC,4301763.58308668
2024-12-12 00:00:00 UTC,4376255.98111052
2024-12-13 00:00:00 UTC,4373822.86499795
2024-12-14 00:00:00 UTC,4403936.0917155
2024-12-15 00:00:00 UTC,4452138.52669809
2024-12-16 00:00:00 UTC,4590179.35373791
2024-12-17 00:00:00 UTC,4618943.11093275
2024-12-18 00:00:00 UTC,4560172.17708961
2024-12-19 00:00:00 UTC,4454158.14243042
2024-12-20 00:00:00 UTC,4321201.8055816
2024-12-21 00:00:00 UTC,4377249.22358046
2024-12-22 00:00:00 UTC,4351318.71950672
2024-12-23 00:00:00 UTC,4279794.86711798
2024-12-24 00:00:00 UTC,4258074.25418149
2024-12-25 00:00:00 UTC,4348572.76298369
2024-12-26 00:00:00 UTC,4308706.95693269
2024-12-27 00:00:00 UTC,4243252.96759404
2024-12-28 00:00:00 UTC,4190888.89495729
2024-12-29 00:00:00 UTC,4195083.83350035
2024-12-30 00:00:00 UTC,4101693.03162995
2024-12-31 00:00:00 UTC,4113212.00449034
2025-01-01 00:00:00 UTC,4112076.34138401
2025-01-02 00:00:00 UTC,4202961.18508434
2025-01-03 00:00:00 UTC,4253370.43594831
2025-01-04 00:00:00 UTC,4275281.04027046
2025-01-05 00:00:00 UTC,4319917.20081816
2025-01-06 00:00:00 UTC,4386825.26391689
2025-01-07 00:00:00 UTC,4412778.02183961
2025-01-08 00:00:00 UTC,4279589.24221226
2025-01-09 00:00:00 UTC,4177265.96887371
2025-01-10 00:00:00 UTC,4158488.77173334
2025-01-11 00:00:00 UTC,4192893.01597467
2025-01-12 00:00:00 UTC,4162024.47851759
2025-01-13 00:00:00 UTC,4164478.48010679
2025-01-14 00:00:00 UTC,4255820.00045774
2025-01-15 00:00:00 UTC,4303336.29299322
2025-01-16 00:00:00 UTC,4382830.82422801
2025-01-17 00:00:00 UTC,4514595.79984599
2025-01-18 00:00:00 UTC,4592973.03155361
2025-01-19 00:00:00 UTC,4711279.23687532
2025-01-20 00:00:00 UTC,4795084.19054837
2025-01-21 00:00:00 UTC,4722242.44835192
2025-01-22 00:00:00 UTC,4777807.73970274
2025-01-23 00:00:00 UTC,4730455.78492381
2025-01-24 00:00:00 UTC,4786670.91463111
2025-01-25 00:00:00 UTC,4767041.191136
2025-01-26 00:00:00 UTC,4745419.18189271
2025-01-27 00:00:00 UTC,4584803.09268775
2025-01-28 00:00:00 UTC,4637674.89052136
2025-01-29 00:00:00 UTC,4637291.5943924
2025-01-30 00:00:00 UTC,4701373.35061279
2025-01-31 00:00:00 UTC,4661693.48708516
2025-02-01 00:00:00 UTC,4591564.75867307
2025-02-02 00:00:00 UTC,4492387.88156864
2025-02-03 00:00:00 UTC,4397943.81309317
2025-02-04 00:00:00 UTC,4483693.4093021
2025-02-05 00:00:00 UTC,4412788.5188152
2025-02-06 00:00:00 UTC,4391331.7370377
2025-02-07 00:00:00 UTC,4386346.11853776
2025-02-08 00:00:00 UTC,4341301.07076663
2025-02-09 00:00:00 UTC,4336586.7021696
2025-02-10 00:00:00 UTC,4336360.91953021
2025-02-11 00:00:00 UTC,4324196.69563479
2025-02-12 00:00:00 UTC,4276105.04533005
2025-02-13 00:00:00 UTC,4256814.94664271
2025-02-14 00:00:00 UTC,4259695.42848587
2025-02-15 00:00:00 UTC,4275097.4611953
2025-02-16 00:00:00 UTC,4254078.15557755
2025-02-17 00:00:00 UTC,4243501.35168751
2025-02-18 00:00:00 UTC,4236711.41800601
2025-02-19 00:00:00 UTC,4247032.60159246
2025-02-20 00:00:00 UTC,4264176.83821867
2025-02-21 00:00:00 UTC,4275471.24959261
2025-02-22 00:00:00 UTC,4257805.69370542
2025-02-23 00:00:00 UTC,4233639.48438885
2025-02-24 00:00:00 UTC,4174652.33571986
2025-02-25 00:00:00 UTC,3884322.68927971
2025-02-26 00:00:00 UTC,3775186.5458151
2025-02-27 00:00:00 UTC,3729030.40506834
2025-02-28 00:00:00 UTC,3633731.68923216
2025-03-01 00:00:00 UTC,3725022.32862161
2025-03-02 00:00:00 UTC,3852815.46643594
2025-03-03 00:00:00 UTC,4024508.94385879
2025-03-04 00:00:00 UTC,3807812.25669084
2025-03-05 00:00:00 UTC,3924951.70199286
2025-03-06 00:00:00 UTC,3932373.67977209
2025-03-07 00:00:00 UTC,3836260.64070851
2025-03-08 00:00:00 UTC,3762525.93810269
2025-03-09 00:00:00 UTC,3655224.04572929
2025-03-10 00:00:00 UTC,3527619.00097582
2025-03-11 00:00:00 UTC,3548927.13863197
2025-03-12 00:00:00 UTC,3600713.10527617
2025-03-13 00:00:00 UTC,3601385.1490418
2025-03-14 00:00:00 UTC,3609670.88427288
2025-03-15 00:00:00 UTC,3642154.68454579
2025-03-16 00:00:00 UTC,3624642.30358137
2025-03-17 00:00:00 UTC,3620469.43123524
2025-03-18 00:00:00 UTC,3586675.21897161
2025-03-19 00:00:00 UTC,3627458.89671724
2025-03-20 00:00:00 UTC,3678739.29821519
2025-03-21 00:00:00 UTC,3648616.39247068
2025-03-22 00:00:00 UTC,3623107.40392592
2025-03-23 00:00:00 UTC,3623126.43607746
2025-03-24 00:00:00 UTC,3731706.43335001
2025-03-25 00:00:00 UTC,3750791.78763276
2025-03-26 00:00:00 UTC,3727402.01649745
2025-03-27 00:00:00 UTC,3751751.63348827
2025-03-28 00:00:00 UTC,3713006.70445576
2025-03-29 00:00:00 UTC,3592860.82103975
2025-03-30 00:00:00 UTC,3580836.06367765
2025-03-31 00:00:00 UTC,3553145.12933866
2025-04-01 00:00:00 UTC,3610684.330746
2025-04-02 00:00:00 UTC,3662645.49693968
2025-04-03 00:00:00 UTC,3556371.79111768
2025-04-04 00:00:00 UTC,3574788.98419338
2025-04-05 00:00:00 UTC,3597390.78832758
2025-04-06 00:00:00 UTC,3537166.96719009
2025-04-07 00:00:00 UTC,3405611.89178396
2025-04-08 00:00:00 UTC,3443269.73331298
2025-04-09 00:00:00 UTC,3443268.31889889
2025-04-10 00:00:00 UTC,3567562.72128666
2025-04-11 00:00:00 UTC,3602461.78651761
2025-04-12 00:00:00 UTC,3691653.97820175
2025-04-13 00:00:00 UTC,3696215.76997988
2025-04-14 00:00:00 UTC,3683122.86827571
2025-04-15 00:00:00 UTC,3699004.30926402
2025-04-16 00:00:00 UTC,3635176.50928932
2025-04-17 00:00:00 UTC,3654806.14750101
2025-04-18 00:00:00 UTC,3656958.00521126
2025-04-19 00:00:00 UTC,3677501.55891945
2025-04-20 00:00:00 UTC,3661071.87378178
2025-04-21 00:00:00 UTC,3788198.33866608
2025-04-22 00:00:00 UTC,3893414.1295605
2025-04-23 00:00:00 UTC,4048391.87235169
2025-04-24 00:00:00 UTC,4021319.86460632
2025-04-25 00:00:00 UTC,4090470.87735678
2025-04-26 00:00:00 UTC,4105626.91485273
2025-04-27 00:00:00 UTC,4092293.09678419
2025-04-28 00:00:00 UTC,4110495.62295941
2025-04-29 00:00:00 UTC,4143181.10760043
