Time,anxbtc,bitmarket,cavirtex,coinbase,kraken,mtgox,quadrigacx
2015-02-10 00:00:00 UTC,274.079578519318,,272.734440305967,,,,274.670300583475
2015-02-11 00:00:00 UTC,279.603178455666,,277.440791063494,,,,280.012033946885
2015-02-12 00:00:00 UTC,275.816662042861,,277.416836870856,,,,278.752990449609
2015-02-13 00:00:00 UTC,288.797586864082,,289.469085661608,,,,291.396074743639
2015-02-14 00:00:00 UTC,306.35039326833,,300.169730283769,,,,309.846626492732
2015-02-15 00:00:00 UTC,311.811501290254,,308.123429159904,,,,314.306439317562
2015-02-16 00:00:00 UTC,292.190812538782,,297.803472155172,,,,294.571378259534
2015-02-17 00:00:00 UTC,295.233369075758,,298.47352215972,,,,298.95418635055
2015-02-18 00:00:00 UTC,295.909904040056,,283.381554003574,,,,299.173388902695
2015-02-19 00:00:00 UTC,296.365182090828,,264.736135909392,,,,297.659723511436
2015-02-20 00:00:00 UTC,304.126388485491,,280.541441961309,,,,305.52023101053
2015-02-21 00:00:00 UTC,304.483916329233,,278.668629501748,,,,308.318564254345
2015-02-22 00:00:00 UTC,302.901742153796,,280.817382069048,,,,306.384063346074
2015-02-23 00:00:00 UTC,297.284495827736,,280.172673503156,,,,298.926904538052
2015-02-24 00:00:00 UTC,300.794709443793,,288.781273819444,,,,301.796466169247
2015-02-25 00:00:00 UTC,298.608035590272,,288.643938245614,,,,298.552009430851
2015-02-26 00:00:00 UTC,295.306611378009,,284.849418464782,,,,296.077018729967
2015-02-27 00:00:00 UTC,308.258968543965,,276.852659791918,,,,315.782646755192
2015-02-28 00:00:00 UTC,305.939123220332,,273.256481292226,,,,322.246567514661
2015-03-01 00:00:00 UTC,311.559736000266,,276.882912173203,,,,317.878196273538
2015-03-02 00:00:00 UTC,325.955467382461,,281.341291578283,,,,331.628812302965
2015-03-03 00:00:00 UTC,345.00536576038,,274.221649539725,,,,348.43164692225
2015-03-04 00:00:00 UTC,349.298158353688,,277.249947976191,,,,351.487224212645
2015-03-05 00:00:00 UTC,338.855544767035,,279.061894222222,,,,339.66588283415
2015-03-06 00:00:00 UTC,342.592443132275,,279.638157217813,,,,344.562890225324
2015-03-07 00:00:00 UTC,344.133718658091,,281.178180794872,,,,346.526976761966
2015-03-08 00:00:00 UTC,345.744446144694,,280.599773909774,,,,345.01705501312
2015-03-09 00:00:00 UTC,355.858733215251,,281.04722922409,,,,354.616462547287
2015-03-10 00:00:00 UTC,372.179613537915,,304.930136607704,,,,369.805643152522
2015-03-11 00:00:00 UTC,374.119781538957,,301.095177321429,,,,374.440487583098
2015-03-12 00:00:00 UTC,375.384728806966,,313.540000375,,,,377.817051660474
2015-03-13 00:00:00 UTC,372.779399519577,,319.434832153846,,,,374.462526977288
2015-03-14 00:00:00 UTC,365.847555453088,,321.727080694444,,,,363.748916044101
2015-03-15 00:00:00 UTC,368.618653574097,,319.010606060606,,,,362.144077652971
2015-03-16 00:00:00 UTC,377.732660032724,,316.383008962149,,,,367.620000876347
2015-03-17 00:00:00 UTC,373.316262658267,,320.142817460318,,,,367.387872415235
2015-03-18 00:00:00 UTC,352.696116945377,,332.792857142857,,,,351.253972469872
2015-03-19 00:00:00 UTC,330.402797892761,,335.812498958333,,,,326.940328486534
2015-03-20 00:00:00 UTC,334.668144559597,,338.589780320513,,,,333.633935376044
2015-03-21 00:00:00 UTC,330.926128139339,,,,,,329.180888371617
2015-03-22 00:00:00 UTC,331.101213705276,,,,,,330.65232666102
2015-03-23 00:00:00 UTC,337.090096508592,,,,,,337.653901688622
2015-03-24 00:00:00 UTC,322.430497814119,,,,,,322.93874162357
2015-03-25 00:00:00 UTC,308.076116250221,,,,,,308.45670771251
2015-03-26 00:00:00 UTC,313.096343691239,,,,,,313.468440153317
2015-03-27 00:00:00 UTC,310.462873173662,,,,,,311.588573024928
2015-03-28 00:00:00 UTC,314.874215115773,,,,,,320.187223141177
2015-03-29 00:00:00 UTC,310.049011191853,,,,,,311.539226483476
2015-03-30 00:00:00 UTC,310.664941283356,,,,,,311.53410815036
2015-03-31 00:00:00 UTC,312.518443825953,,,,,,313.366237339537
2015-04-01 00:00:00 UTC,309.301191497208,,,,,,310.787804506528
2015-04-02 00:00:00 UTC,310.674378313203,,,,,,316.293823709386
2015-04-03 00:00:00 UTC,311.424626847258,,,,,,320.498138135024
2015-04-04 00:00:00 UTC,310.180593706204,,,,,,319.047205757109
2015-04-05 00:00:00 UTC,316.893777549429,,,,,,319.038136325827
2015-04-06 00:00:00 UTC,319.102174590658,,,,,,323.872559942478
2015-04-07 00:00:00 UTC,317.034795548529,,,,,,320.397917415992
2015-04-08 00:00:00 UTC,311.406224752567,,,,,,312.050758651761
2015-04-09 00:00:00 UTC,303.3804375587,,310.0,,,,306.146310947826
2015-04-10 00:00:00 UTC,297.703407612923,,275.430507615646,,,,301.658963158648
2015-04-11 00:00:00 UTC,294.112409386183,,291.208384444445,,,,301.457923946812
2015-04-12 00:00:00 UTC,294.971895862328,,292.20960314059,,,,301.528701400067
2015-04-13 00:00:00 UTC,291.038217745303,,281.888672458791,,,,296.317382782468
2015-04-14 00:00:00 UTC,278.027300977463,,276.214904201389,,,,285.308366138892
2015-04-15 00:00:00 UTC,277.884917163075,,275.12355580795,,,,281.438971393051
2015-04-16 00:00:00 UTC,280.239276115186,,275.722607142857,,,,283.023714050729
2015-04-17 00:00:00 UTC,274.291796629718,,274.192,,,,280.401786794016
2015-04-18 00:00:00 UTC,272.800045327194,,272.09,,,,279.679230026013
2015-04-19 00:00:00 UTC,274.096164582471,,273.627571428572,,,,278.006671161076
2015-04-20 00:00:00 UTC,273.051873507183,,273.033441558442,,,,277.576124958354
2015-04-21 00:00:00 UTC,276.028771073924,,278.843444444444,,,,282.309818725935
2015-04-22 00:00:00 UTC,288.57013620494,,288.297069444444,,,,297.361952138105
2015-04-23 00:00:00 UTC,286.902761172177,,285.050570151515,,,,296.902266067238
2015-04-24 00:00:00 UTC,281.868550741128,,283.909894583333,,,,293.177810917636
2015-04-25 00:00:00 UTC,278.254393166682,,280.108241833333,,,,287.428071869011
2015-04-26 00:00:00 UTC,266.842305345677,,268.769070952381,,,,275.69263926248
2015-04-27 00:00:00 UTC,268.17595981887,,269.054692478992,,,,277.843262480769
2015-04-28 00:00:00 UTC,272.025866430219,,272.71567288473,,,,278.215192474691
2015-04-29 00:00:00 UTC,269.958889169318,,271.695757421875,,,,275.687929346301
2015-04-30 00:00:00 UTC,278.807108458599,,280.637741171551,,,,280.452601174979
2015-05-01 00:00:00 UTC,283.836329832609,,284.982752982684,,,,286.586419273045
2015-05-02 00:00:00 UTC,283.569421165804,,283.948757160494,,,,288.993322461165
2015-05-03 00:00:00 UTC,290.770404367703,,291.734899571429,,,,293.541553407667
2015-05-04 00:00:00 UTC,291.336052414138,,290.665279027778,,,,293.615637146716
2015-05-05 00:00:00 UTC,284.203462944502,,285.344014722222,,,,290.426263793872
2015-05-06 00:00:00 UTC,282.286228422919,,283.042243394608,,,,289.108023130299
2015-05-07 00:00:00 UTC,280.294595752627,,280.908447946429,,,,286.56569005789
2015-05-08 00:00:00 UTC,289.232308037658,,291.771938333333,,,,294.95386726939
2015-05-09 00:00:00 UTC,293.151220305967,,292.4236954375,,,,300.288565389098
2015-05-10 00:00:00 UTC,291.580978028694,,291.422884,,,,297.452050758637
2015-05-11 00:00:00 UTC,292.36147290241,,293.476239869136,,,,298.28142331529
2015-05-12 00:00:00 UTC,291.64872032199,,292.582632635417,,,,297.922016432858
2015-05-13 00:00:00 UTC,290.482287062114,,291.64152814364,,,,297.139477410848
2015-05-14 00:00:00 UTC,282.766133700767,,285.109995188889,,,,289.914636599001
2015-05-15 00:00:00 UTC,284.274474862431,,283.229372344119,,,,290.666350561529
2015-05-16 00:00:00 UTC,284.042201761327,,284.493989881328,,,,290.595523706644
2015-05-17 00:00:00 UTC,282.978245408026,,282.403186377077,,,,292.466625607152
2015-05-18 00:00:00 UTC,284.626282321934,,284.697692039682,,,,290.179534704605
2015-05-19 00:00:00 UTC,283.772087714902,,283.623810117845,,,,290.122104444028
2015-05-20 00:00:00 UTC,285.241424646587,,285.668872049243,,,,289.065359495715
2015-05-21 00:00:00 UTC,287.522497879426,,287.304316697421,,,,288.564631612965
2015-05-22 00:00:00 UTC,290.112063010429,,290.780491958031,,,,292.560716538158
2015-05-23 00:00:00 UTC,294.405775384235,,295.267828609914,,,,298.85750650796
2015-05-24 00:00:00 UTC,294.879424437601,,295.119005034014,,,,297.594555312743
2015-05-25 00:00:00 UTC,294.243450344114,,294.000095745168,,,,296.823374197321
2015-05-26 00:00:00 UTC,293.659918479526,,294.002187987924,,,,294.877822774108
2015-05-27 00:00:00 UTC,294.55721873539,,295.569596623737,,,,296.673638595438
2015-05-28 00:00:00 UTC,295.153426583775,,295.371967697554,,,,296.76451505942
2015-05-29 00:00:00 UTC,294.624237905557,,294.902271439614,,,,297.473991707949
2015-05-30 00:00:00 UTC,291.104120712667,,290.791416811641,,,,294.689118417211
2015-05-31 00:00:00 UTC,288.249368393589,,287.545130720043,,,,290.117059995826
2015-06-01 00:00:00 UTC,282.646103344196,,282.327181389427,,,,286.184766816943
2015-06-02 00:00:00 UTC,279.195660787963,,278.982167614978,,,,281.5227105311
2015-06-03 00:00:00 UTC,280.541636222548,,280.131424999209,,,,282.055828866834
2015-06-04 00:00:00 UTC,280.896438896643,,280.275919728099,,,,281.100002079402
2015-06-05 00:00:00 UTC,280.946331116251,,280.018624672322,,,,280.371843299163
2015-06-06 00:00:00 UTC,279.861200588496,,279.64610688244,,,,280.927985835585
2015-06-07 00:00:00 UTC,279.521041630342,,278.926823028205,,,,279.655485907842
2015-06-08 00:00:00 UTC,281.550630624576,,281.894817406711,,,,279.982805151366
2015-06-09 00:00:00 UTC,285.161269330557,,284.477730682503,,,,282.777677497361
2015-06-10 00:00:00 UTC,282.892594254723,,281.141429348874,,,,281.374958960249
2015-06-11 00:00:00 UTC,284.199847726813,,281.866756535389,,,,281.785806787841
2015-06-12 00:00:00 UTC,283.510687144201,,283.096172917929,,,,283.575648071644
2015-06-13 00:00:00 UTC,283.225966355203,,283.284234531175,,,,285.800660109537
2015-06-14 00:00:00 UTC,287.804007457027,,287.54863543741,,,,287.297806731916
2015-06-15 00:00:00 UTC,290.090909008077,,290.228086941823,,,,290.954926399557
2015-06-16 00:00:00 UTC,297.810031720902,,295.417411653752,,,,299.711383286009
2015-06-17 00:00:00 UTC,309.414504417058,,306.602478405195,,,,308.068551077035
2015-06-18 00:00:00 UTC,305.296854757187,,303.788963804462,,,,303.950899848689
2015-06-19 00:00:00 UTC,304.494813376462,,304.170486959882,,,,304.29538138275
2015-06-20 00:00:00 UTC,297.871192051299,,298.052015116977,,,,299.467183556565
2015-06-21 00:00:00 UTC,298.984475068657,,298.858513126413,,,,298.347554073803
2015-06-22 00:00:00 UTC,301.540615387294,,301.486905998889,,,,300.961587564192
2015-06-23 00:00:00 UTC,301.658139634884,,301.907302909824,,,,302.967225445359
2015-06-24 00:00:00 UTC,299.085291162226,,299.008312745936,,,,300.998271470245
2015-06-25 00:00:00 UTC,298.634429237136,,298.431259556741,,,,300.851655377243
2015-06-26 00:00:00 UTC,298.024416127005,,298.143258289945,,,,299.601275804059
2015-06-27 00:00:00 UTC,302.682469358598,,302.323720724498,,,,303.137380070586
2015-06-28 00:00:00 UTC,307.406410223478,,307.232647535903,,,,310.987984684036
2015-06-29 00:00:00 UTC,312.218723180396,,311.936938557184,,316.25,,314.318474119326
2015-06-30 00:00:00 UTC,325.759470925485,,326.008786972851,,319.99,,327.902645802762
2015-07-01 00:00:00 UTC,323.623215217794,,324.062579684006,,,,323.995532104476
2015-07-02 00:00:00 UTC,322.208425373459,,320.997965298696,,,,323.043962622939
2015-07-03 00:00:00 UTC,319.923125782483,,318.277943981481,,,,320.550698711149
2015-07-04 00:00:00 UTC,322.949124750605,,320.444776962168,,,,323.10892231802
2015-07-05 00:00:00 UTC,331.710450828461,,328.271503699084,,,,331.620372151948
2015-07-06 00:00:00 UTC,344.206088890748,,337.576180865139,,,,341.525946022778
2015-07-07 00:00:00 UTC,340.911490697759,,338.176376247242,,,,338.897668479248
2015-07-08 00:00:00 UTC,342.669732112328,,339.842982176938,,,,339.018216149838
2015-07-09 00:00:00 UTC,344.747793194119,,341.247795766793,,357.2,,342.121340371008
2015-07-10 00:00:00 UTC,357.888710006652,,356.575804309994,,350.05,,355.227817212299
2015-07-11 00:00:00 UTC,369.843982220216,,369.24713552539,,,,362.682452528828
2015-07-12 00:00:00 UTC,386.621902052461,,386.554437402422,,378.125,,386.847805143972
2015-07-13 00:00:00 UTC,374.381241538279,,374.27700845047,,372.7817,,373.136829791384
2015-07-14 00:00:00 UTC,372.15622538394,,371.276599065901,,378.0,,374.381794814122
2015-07-15 00:00:00 UTC,372.307517297417,,372.860901999525,,386.111111111111,,374.417668917484
2015-07-16 00:00:00 UTC,363.133381976182,,365.86907634636,,,,369.875892367863
2015-07-17 00:00:00 UTC,359.225394991282,,360.447688774595,,,,365.113959342407
2015-07-18 00:00:00 UTC,359.578409879202,,362.72551208171,,,,364.166577279001
2015-07-19 00:00:00 UTC,357.192271456367,,359.671194683614,,,,364.706076503126
2015-07-20 00:00:00 UTC,358.052837787042,,361.023680898955,,352.0,,366.052704577037
2015-07-21 00:00:00 UTC,362.260891786775,,363.15666939295,,363.037659183673,,365.682735849475
2015-07-22 00:00:00 UTC,357.726434977182,,359.909453938207,,356.5839,,364.922818537542
2015-07-23 00:00:00 UTC,360.030286943323,,361.223064892465,,360.8128,,363.491066782006
2015-07-24 00:00:00 UTC,369.008181308688,,369.740028202985,,375.677,,370.625847229815
2015-07-25 00:00:00 UTC,376.103440557187,,377.599692384432,,374.96025,,379.391501983472
2015-07-26 00:00:00 UTC,379.502393517449,,380.442794810766,,387.5,,381.504671195783
2015-07-27 00:00:00 UTC,378.697929514724,,380.147129753532,,,,381.70821112079
2015-07-28 00:00:00 UTC,383.721464235005,,384.426503404844,,381.19115,,388.436844545175
2015-07-29 00:00:00 UTC,375.488455650117,,377.684485741461,,375.5566,,379.461807276419
2015-07-30 00:00:00 UTC,372.106444323036,,374.086292848782,,380.0,,378.339502840155
2015-07-31 00:00:00 UTC,371.474334589719,,371.693487953582,,373.6816,,378.385785818188
2015-08-01 00:00:00 UTC,366.706772508809,,367.401061913601,,374.0,,375.173266603358
2015-08-02 00:00:00 UTC,364.436965997784,,367.624727746655,,362.005,,372.202815017617
2015-08-03 00:00:00 UTC,369.750192875713,,372.663535911491,,,,374.548831939525
2015-08-04 00:00:00 UTC,371.934025935699,,374.118173684401,,373.0895,,376.776815392748
2015-08-05 00:00:00 UTC,372.190585357902,,373.54379629683,,,,377.605103336503
2015-08-06 00:00:00 UTC,367.319105402118,,368.512185971608,,369.731675,,373.798573601761
2015-08-07 00:00:00 UTC,365.704887234192,,365.933763692748,,350.0,,371.196456183372
2015-08-08 00:00:00 UTC,359.033757139303,,359.483287455243,,364.12325,,366.292011004916
2015-08-09 00:00:00 UTC,345.543342505313,,346.797351355654,,351.704,,352.52867217788
2015-08-10 00:00:00 UTC,344.761120072407,,347.745464391245,,347.588925,,352.677819157079
2015-08-11 00:00:00 UTC,346.867146216445,,349.739870698036,,358.5,,354.994776665531
2015-08-12 00:00:00 UTC,348.407357501679,,351.660598675416,,353.97665,,356.088096395503
2015-08-13 00:00:00 UTC,344.530499682465,,346.08366678987,,335.5,,352.120264236444
2015-08-14 00:00:00 UTC,346.974903271303,,348.233823012336,,350.0,,351.800238487358
2015-08-15 00:00:00 UTC,347.294762487506,,349.091824449074,,355.8137,,353.574606442577
2015-08-16 00:00:00 UTC,339.390853593285,,341.072529530423,,354.260833333333,,349.291742666511
2015-08-17 00:00:00 UTC,338.654285901633,,339.707548461341,,364.0,,350.833504507255
2015-08-18 00:00:00 UTC,333.551646149577,,333.451505837162,,341.291666666667,,343.067414155529
2015-08-19 00:00:00 UTC,303.683511732028,,303.17556503429,,310.390816266667,,311.113374397901
2015-08-20 00:00:00 UTC,306.089145017358,,306.225414412231,,316.244443888889,,313.961188314709
2015-08-21 00:00:00 UTC,306.507789845188,,306.997264612784,,301.0,,311.578392107038
2015-08-22 00:00:00 UTC,302.779242610689,,303.330876114237,,310.0,,309.503005701351
2015-08-23 00:00:00 UTC,301.640795008947,,302.99566331728,,310.9,,309.747905569298
2015-08-24 00:00:00 UTC,296.157267350263,,292.208094162304,,297.6,,299.257535570417
2015-08-25 00:00:00 UTC,286.69038962819,,287.181105906265,,301.776968831169,,294.203825304331
2015-08-26 00:00:00 UTC,301.928077364666,,302.691178889459,,308.775313333333,,310.415659271284
2015-08-27 00:00:00 UTC,300.339787701878,,301.754330196699,,303.322258333333,,310.29670510718
2015-08-28 00:00:00 UTC,300.496325847537,,303.161122882231,,304.662311111111,,310.337551501035
2015-08-29 00:00:00 UTC,298.468534781323,,306.208423903633,,310.0,,310.072196814652
2015-08-30 00:00:00 UTC,295.225957614326,,303.567005240558,,305.891666666667,,307.060163890508
2015-08-31 00:00:00 UTC,301.971346871291,,304.893527019536,305.074315789474,305.75,,306.955865818583
2015-09-01 00:00:00 UTC,298.944851717517,,302.8250363563,301.358663690476,303.84722,,306.111472792359
2015-09-02 00:00:00 UTC,300.54178207522,,303.361365223116,300.597164267677,304.691375,,304.673366101071
2015-09-03 00:00:00 UTC,299.958983582834,,302.308086975907,299.825404352926,304.407444444444,,305.924159148358
2015-09-04 00:00:00 UTC,302.071731488935,,304.242954941507,301.975830375065,303.3115,,307.799859299773
2015-09-05 00:00:00 UTC,305.875447754642,,309.621207780193,304.029972319347,307.3181,,310.421263672531
2015-09-06 00:00:00 UTC,314.465318690882,,319.77604822619,315.75256984127,313.1518,,319.768070112254
2015-09-07 00:00:00 UTC,319.338556218372,,320.446943525943,317.493621794872,318.734457142857,,319.938865612648
2015-09-08 00:00:00 UTC,317.650155496435,,323.242982446098,320.646498952106,323.0,,323.315771805007
2015-09-09 00:00:00 UTC,315.54589537103,,319.162291347826,317.110335576923,317.75,,319.338480630862
2015-09-10 00:00:00 UTC,307.309334323334,,316.872886366928,314.4984,,,317.040785620629
2015-09-11 00:00:00 UTC,314.848082540053,,318.634988461353,315.59220250819,315.425866666667,,319.822780398677
2015-09-12 00:00:00 UTC,314.051013891945,,316.716455244134,314.870833333333,,,318.7219243892
2015-09-13 00:00:00 UTC,308.169207121023,,308.6401034375,314.779174603175,312.80725,,314.361394743457
2015-09-14 00:00:00 UTC,305.598860189187,,305.989982055195,311.126878928171,308.310846153846,,309.315543665667
2015-09-15 00:00:00 UTC,304.300529133503,,306.82821587165,304.12272733696,309.663166666667,,310.502978493652
2015-09-16 00:00:00 UTC,301.302449952308,,303.867337119446,303.325676997245,305.126666666667,,309.085583653303
2015-09-17 00:00:00 UTC,302.368416682765,,305.437329643398,303.334860860584,305.0,,308.414700538066
2015-09-18 00:00:00 UTC,303.714211220008,,307.628383686574,307.297668650794,304.9503,,312.222624933251
2015-09-19 00:00:00 UTC,304.296315879993,,294.203061022303,307.562103009259,308.33645,,310.991213130619
2015-09-20 00:00:00 UTC,305.11365836749,,308.39633678355,307.313986607143,304.320666666667,,309.036501840223
2015-09-21 00:00:00 UTC,300.407536332728,,303.127992402864,306.472549488706,,,305.51369737268
2015-09-22 00:00:00 UTC,300.825691292908,,304.516306570964,304.676285483852,310.16955,,307.402079611591
2015-09-23 00:00:00 UTC,305.084746112378,,307.857586480347,307.010045868347,308.898133333333,,311.94178094671
2015-09-24 00:00:00 UTC,309.200542371117,,310.289668924612,306.980162006975,,,312.713832290548
2015-09-25 00:00:00 UTC,313.791593008869,,313.437903002664,306.799600749559,,,316.289964971623
2015-09-26 00:00:00 UTC,312.39537912428,,314.332600018634,306.793560185185,,,316.695034259259
2015-09-27 00:00:00 UTC,310.845206990774,,311.944834224638,307.231487103175,320.9995,,316.258533196549
2015-09-28 00:00:00 UTC,311.251678839778,,317.423842238346,309.631599720646,319.1998,,321.301557458514
2015-09-29 00:00:00 UTC,317.987582427393,,320.055216368733,319.430027364418,324.074955555556,,323.932773542882
2015-09-30 00:00:00 UTC,317.035644626706,,317.932089740683,316.923076377836,,,322.596904851441
2015-10-01 00:00:00 UTC,311.432121327986,,316.108556768939,317.051667862978,326.404,,322.018362914863
2015-10-02 00:00:00 UTC,312.470734791113,,315.423639168784,317.248720039683,311.0266,,321.287300359241
2015-10-03 00:00:00 UTC,307.48375377299,,314.709589353741,317.236192788693,,,320.543472892187
2015-10-04 00:00:00 UTC,309.040293548115,,315.581482876984,317.297955555556,324.749,,322.665770786092
2015-10-05 00:00:00 UTC,310.219457289775,,314.432557026743,317.580766689068,313.4516,,321.152249757812
2015-10-06 00:00:00 UTC,312.718788080504,,318.152854200888,326.124348940533,,,323.338462988645
2015-10-07 00:00:00 UTC,314.230959621263,,319.759051945639,328.108144843122,323.2948,,329.363780375559
2015-10-08 00:00:00 UTC,317.508481971644,,317.473942374051,319.558987477344,317.266,,329.590961683061
2015-10-09 00:00:00 UTC,316.738500183119,,315.029748538961,317.382722260196,,,324.74685795628
2015-10-10 00:00:00 UTC,315.898155552596,,316.419185064935,317.437935606061,,,323.962442558704
2015-10-11 00:00:00 UTC,317.783691578599,,317.981302721088,318.679761405261,334.999,,322.855749244142
2015-10-12 00:00:00 UTC,319.284283679775,,319.201715064935,322.17449758234,322.8112,,324.575067099567
2015-10-13 00:00:00 UTC,319.88139760461,,322.076403695338,320.880334771902,329.91552,,326.117622266544
2015-10-14 00:00:00 UTC,,,323.602242830688,325.809127861336,330.783555757576,,330.659235729783
2015-10-15 00:00:00 UTC,,,322.933922166861,330.035105595176,,,332.336326767493
2015-10-16 00:00:00 UTC,,,332.607342238491,336.601610966337,325.0477865,,340.22487270502
2015-10-17 00:00:00 UTC,,,341.208854288568,340.744578770444,341.666666666667,,351.492834553513
2015-10-18 00:00:00 UTC,,,342.958622062049,347.240586579476,,,349.540936265016
2015-10-19 00:00:00 UTC,,,335.931252639179,342.259830729657,342.49975,,345.758647682815
2015-10-20 00:00:00 UTC,,,346.507733720338,345.838070871623,344.0,,347.831785678595
2015-10-21 00:00:00 UTC,,,347.714318694162,349.060200757576,349.658933333333,,349.454526058706
2015-10-22 00:00:00 UTC,,,349.431799142784,350.370925324675,,,357.371749578336
2015-10-23 00:00:00 UTC,,,359.903607772255,360.947782407407,,,366.878177213456
2015-10-24 00:00:00 UTC,,,368.022166682352,363.485625608766,360.0,,368.032429777671
2015-10-25 00:00:00 UTC,,,377.381348297214,375.664027632693,379.0,,378.816305424737
2015-10-26 00:00:00 UTC,,,372.368761574074,376.442453553391,,,371.02668342057
2015-10-27 00:00:00 UTC,,,371.522896486153,384.472741121529,377.0,,382.665633557817
2015-10-28 00:00:00 UTC,,,382.276612006618,399.06835254151,400.0,,393.963503341678
2015-10-29 00:00:00 UTC,,,397.458755441192,409.687843904124,409.1,,403.945559512571
2015-10-30 00:00:00 UTC,,,410.323144211463,430.020180882838,420.676433333333,,429.314157372576
2015-10-31 00:00:00 UTC,,,406.066154995911,420.695367286824,,,430.371731163472
2015-11-01 00:00:00 UTC,,,392.793497816327,414.302481689585,,,423.45500204935
2015-11-02 00:00:00 UTC,,,404.474554266141,446.240595288557,500.0,,449.348514273142
2015-11-03 00:00:00 UTC,,,487.104771153672,506.883889755608,510.881277777778,,503.116608248416
2015-11-04 00:00:00 UTC,,,546.742103984605,590.140703901281,569.496931361789,,575.786041956087
2015-11-05 00:00:00 UTC,,,530.618706974893,528.159581958813,544.588166666667,,521.969179711042
2015-11-06 00:00:00 UTC,,,489.882752443481,493.078507268026,598.999,,474.723297221807
2015-11-07 00:00:00 UTC,,,489.954735584321,509.804672260803,,,490.860222510647
2015-11-08 00:00:00 UTC,,,492.247085727156,509.722586233211,,,497.951100920569
2015-11-09 00:00:00 UTC,,,491.991761905707,498.512126859067,504.666933333333,,494.049677409711
2015-11-10 00:00:00 UTC,,,485.502867435576,471.404022691801,476.20615,,479.084978256044
2015-11-11 00:00:00 UTC,,,419.137546682013,417.717459934623,426.183,,417.977924233526
2015-11-12 00:00:00 UTC,,,435.87480825887,426.726232777778,450.110040454545,,431.117435389525
2015-11-13 00:00:00 UTC,,,451.234439414683,446.136074558053,519.99925,,440.747580580908
2015-11-14 00:00:00 UTC,,,452.682763071429,449.973951414141,,,442.382111196561
2015-11-15 00:00:00 UTC,,,441.898222222222,437.871449375117,,,441.620960085205
2015-11-16 00:00:00 UTC,,,437.199694166667,435.605374603175,,,433.655337045393
2015-11-17 00:00:00 UTC,,,451.012901724838,447.732282243798,450.0,,449.629037883184
2015-11-18 00:00:00 UTC,,,451.828131738562,445.97825,465.0,,452.085397033522
2015-11-19 00:00:00 UTC,,,438.823333333333,439.625570691434,454.666666666667,,445.350128041499
2015-11-20 00:00:00 UTC,,,434.427214818182,425.887668466037,433.651111111111,,433.337952990327
2015-11-21 00:00:00 UTC,,,436.542875225096,430.579473923445,,,444.223796253623
2015-11-22 00:00:00 UTC,,,441.7071175,432.8871,,,444.910020401132
2015-11-23 00:00:00 UTC,,,439.625556944444,432.272916666667,,,445.160190112594
2015-11-24 00:00:00 UTC,,,440.69689,429.002986772487,,,438.959551468941
2015-11-25 00:00:00 UTC,,,441.030142857143,429.523941086691,,,442.274426311849
2015-11-26 00:00:00 UTC,,,465.283962280702,457.182626220185,462.136475,,459.376042167058
2015-11-27 00:00:00 UTC,,,484.039774348073,472.905347222222,477.683222222222,,478.645345251907
2015-11-28 00:00:00 UTC,,,488.457041,474.425666666667,,,480.043992811927
2015-11-29 00:00:00 UTC,,,493.236568675926,485.386108333333,,,485.447738975348
2015-11-30 00:00:00 UTC,,,512.821819427143,502.349272924046,500.1494,,503.876435857766
2015-12-01 00:00:00 UTC,,,504.452765411361,489.639065186615,482.9463,,496.602770575392
2015-12-02 00:00:00 UTC,,,498.311363876417,473.122349902248,474.3298,,481.035776186085
2015-12-03 00:00:00 UTC,,,504.453029848485,478.44035,485.86304,,495.399403852889
2015-12-04 00:00:00 UTC,,,502.108213928571,484.700333333333,482.1245625,,493.184669524158
2015-12-05 00:00:00 UTC,,,512.105623125,499.195643689644,497.0003,,506.31072656616
2015-12-06 00:00:00 UTC,,,536.814129915469,523.636730647573,525.4428,,525.377760954021
2015-12-07 00:00:00 UTC,,,539.217739380952,526.378279745244,523.8178,,524.798721899134
2015-12-08 00:00:00 UTC,,,544.100730042735,534.496298701299,539.0,,530.207993454303
2015-12-09 00:00:00 UTC,,,571.299047193287,564.235330786865,540.49346,,562.542784879036
2015-12-10 00:00:00 UTC,,,572.163288404356,564.797307240367,566.7885,,563.87666734705
2015-12-11 00:00:00 UTC,,,598.31867217054,582.609614972511,590.73685,,588.22158586665
2015-12-12 00:00:00 UTC,,,603.647897524721,595.400069654267,,,591.482932606943
2015-12-13 00:00:00 UTC,,,606.481772585034,600.801690913852,,,600.838401185034
2015-12-14 00:00:00 UTC,,,611.703847678571,606.647462181812,573.7981,,606.656101106769
2015-12-15 00:00:00 UTC,,,630.436958528295,627.022341470684,592.4165,,623.966651500184
2015-12-16 00:00:00 UTC,,,636.474296444445,627.189624600953,645.999,,622.405480101523
2015-12-17 00:00:00 UTC,,,633.136668,628.974528913128,638.91075,,623.748830099136
2015-12-18 00:00:00 UTC,,,641.981325608333,640.1343468268,,,634.119903609499
2015-12-19 00:00:00 UTC,,,646.066666333333,645.332279766464,654.999,,637.500950053351
2015-12-20 00:00:00 UTC,,,631.074335242944,631.880014647225,654.999,,629.481395199635
2015-12-21 00:00:00 UTC,,,612.024908532051,610.387427350385,,,606.861287620882
2015-12-22 00:00:00 UTC,,,619.650563030303,610.191065440003,,,608.435428157555
