Time,bitbay,bitcurex,bitmarket,bitmarketpl,bitomat,mtgox
2014-02-16 00:00:00 UTC,,1878.84178307573,,,,919.566490758706
2014-02-17 00:00:00 UTC,,1894.2589002775,,,,981.16926295058
2014-02-18 00:00:00 UTC,,1890.3000615842,,,,868.664639305876
2014-02-19 00:00:00 UTC,,1878.84908215138,,,,831.055809392422
2014-02-20 00:00:00 UTC,,1776.26688027707,,,,520.191407223928
2014-02-21 00:00:00 UTC,,1690.34973924364,,,,381.473466438718
2014-02-22 00:00:00 UTC,,1727.04987544679,,,,482.297446952853
2014-02-23 00:00:00 UTC,,1863.73952600918,,,,891.218772138748
2014-02-24 00:00:00 UTC,,1780.60110432313,,,,582.016880112087
2014-02-25 00:00:00 UTC,,1608.31152007634,,,,392.1529159375
2014-02-26 00:00:00 UTC,,1724.16860875563,,,,
2014-02-27 00:00:00 UTC,,1739.75240922792,,,,
2014-02-28 00:00:00 UTC,,1718.4005161151,,,,
2014-03-01 00:00:00 UTC,,1686.28283720427,,1690.0,,
2014-03-02 00:00:00 UTC,,1703.65335467619,,1708.49325181159,,
2014-03-03 00:00:00 UTC,,1794.49285815987,,1812.70322278486,,
2014-03-04 00:00:00 UTC,,2040.65540629229,,2095.67367120767,,
2014-03-05 00:00:00 UTC,,2031.46279534995,,2046.55657168943,,
2014-03-06 00:00:00 UTC,,2005.50014679632,,2006.17981013851,,
2014-03-07 00:00:00 UTC,,1932.26957025494,,1938.31504599435,,
2014-03-08 00:00:00 UTC,,1899.12243214467,,1909.22253159892,,
2014-03-09 00:00:00 UTC,,1931.25625095571,,1923.79176736968,,
2014-03-10 00:00:00 UTC,,1946.2934664307,,1931.88734411605,,
2014-03-11 00:00:00 UTC,,1932.76021712033,,1924.59104704322,,
2014-03-12 00:00:00 UTC,,1959.21589574408,,1951.57271173076,,
2014-03-13 00:00:00 UTC,,1959.03719469471,,1955.53191982875,,
2014-03-14 00:00:00 UTC,,1963.26517160155,,1949.35250696444,,
2014-03-15 00:00:00 UTC,,,,1942.55728005001,,
2014-03-16 00:00:00 UTC,,,,1951.70500740911,,
2014-03-17 00:00:00 UTC,,,,1936.35017366449,,
2014-03-18 00:00:00 UTC,,1884.27067295472,,1895.04687610222,,
2014-03-19 00:00:00 UTC,,1885.56817338333,,1887.9968932218,,
2014-03-20 00:00:00 UTC,,1822.74961887731,,1857.02775797436,,
2014-03-21 00:00:00 UTC,,1787.04706517551,,1793.53715006675,,
2014-03-22 00:00:00 UTC,,1743.98630409389,,1745.02562720687,,
2014-03-23 00:00:00 UTC,,1737.36474712125,,1750.33417745268,,
2014-03-24 00:00:00 UTC,,1734.477419459,,1743.75201741257,,
2014-03-25 00:00:00 UTC,,1756.43263428684,,1762.99797308203,,
2014-03-26 00:00:00 UTC,,1756.87862755613,,1764.5773287937,,
2014-03-27 00:00:00 UTC,,1689.6978468647,,1699.20732569368,,
2014-03-28 00:00:00 UTC,,1614.58290910132,,1610.62054771015,,
2014-03-29 00:00:00 UTC,4466.66666666667,1596.4579584929,,1596.127988715,,
2014-03-30 00:00:00 UTC,1566.65277777778,1534.57633636289,,1547.34694725479,,
2014-03-31 00:00:00 UTC,1518.5,1501.57362748076,,1502.05035562353,,
2014-04-01 00:00:00 UTC,1523.16666666667,1504.66552847988,,1503.46389630166,,
2014-04-02 00:00:00 UTC,1514.125,1502.74034793613,,1504.36896706414,,
2014-04-03 00:00:00 UTC,1444.42645502646,1421.20977438226,,1424.49818007537,,
2014-04-04 00:00:00 UTC,1407.48176623377,1407.69717705063,,1407.68921697593,,
2014-04-05 00:00:00 UTC,1394.71041666667,1407.19441807477,,1409.53857637585,,
2014-04-06 00:00:00 UTC,1398.0,1415.61264663421,,1422.29794390243,,
2014-04-07 00:00:00 UTC,1413.60458333333,1400.43344779804,,1404.85417771486,,
2014-04-08 00:00:00 UTC,1400.23677248677,1398.21300980786,,1396.2957644069,,
2014-04-09 00:00:00 UTC,1393.1801242236,1388.37453455391,,1385.16338491173,,
2014-04-10 00:00:00 UTC,1235.11380359134,1222.52491173926,,1242.73598450633,,
2014-04-11 00:00:00 UTC,1220.12454094517,1198.59077695678,,1216.37670856052,,
2014-04-12 00:00:00 UTC,1290.70534199134,1297.71444266026,,1307.20268808937,,
2014-04-13 00:00:00 UTC,1254.87797619048,1253.81085602811,,1260.48037440581,,
2014-04-14 00:00:00 UTC,1347.2752985903,1341.84896268713,,1338.03368892901,,
2014-04-15 00:00:00 UTC,1485.82441108238,1476.01125073606,,1460.21006728228,,
2014-04-16 00:00:00 UTC,1553.49088864839,1555.88092075115,,1552.86400838708,,
2014-04-17 00:00:00 UTC,1516.11541982323,1507.37497748486,,1510.1747790733,,
2014-04-18 00:00:00 UTC,1478.6995,1465.51546069954,,1473.78964583422,,
2014-04-19 00:00:00 UTC,1501.14833333333,1491.54027998322,,1501.19896165883,,
2014-04-20 00:00:00 UTC,1514.29761904762,1516.52909983292,,1531.1887273083,,
2014-04-21 00:00:00 UTC,1512.6,1508.61345906294,,1515.42688019831,,
2014-04-22 00:00:00 UTC,1479.85327024827,1477.21061707111,,1488.60098269995,,
2014-04-23 00:00:00 UTC,1490.04790701129,1471.80445429777,,1468.72389446458,,
2014-04-24 00:00:00 UTC,1477.31722334456,1483.30498993803,,1470.65774667807,,
2014-04-25 00:00:00 UTC,1429.96815131023,1426.02159963729,,1425.08294903309,,
2014-04-26 00:00:00 UTC,1417.17166666667,1404.41626683201,,1405.21395420748,,
2014-04-27 00:00:00 UTC,1402.46966666667,1383.49413862248,,1390.88861734751,,
2014-04-28 00:00:00 UTC,1350.60038906764,1345.7731262685,,1351.69504971453,,
2014-04-29 00:00:00 UTC,1356.82989886577,1350.42192115133,,1361.6016812213,,
2014-04-30 00:00:00 UTC,1355.95476892607,1350.4062398204,,1356.50169803486,,
2014-05-01 00:00:00 UTC,1370.708495671,1370.48366760129,,1373.10901612264,,
2014-05-02 00:00:00 UTC,1372.8693196387,1369.31722835302,,1381.82994372145,,
2014-05-03 00:00:00 UTC,1348.4075,1354.96851943561,,1363.38776788511,,
2014-05-04 00:00:00 UTC,1338.0,1341.96001888634,,1348.48730588408,,
2014-05-05 00:00:00 UTC,1317.05458066452,1312.22178714102,,1317.34062219823,,
2014-05-06 00:00:00 UTC,1292.20472622263,1281.25420123555,,1294.63758859462,,
2014-05-07 00:00:00 UTC,1317.60730919865,1314.61607075498,,1325.26327200516,,
2014-05-08 00:00:00 UTC,1333.96776269148,1327.97834927278,,1334.42475523838,,
2014-05-09 00:00:00 UTC,1335.04884223126,1342.00095317548,,1339.98456597024,,
2014-05-10 00:00:00 UTC,1357.08680354267,1353.66192084998,,1354.89861597881,,
2014-05-11 00:00:00 UTC,1328.7591423002,1320.85226938905,,1333.02342808231,,
2014-05-12 00:00:00 UTC,1317.50219298887,1314.62363840238,,1324.80288691452,,
2014-05-13 00:00:00 UTC,1319.18847483872,1319.31642120756,,1327.73228573501,,
2014-05-14 00:00:00 UTC,1336.65032443747,1326.83346567112,,1335.55022624812,,
2014-05-15 00:00:00 UTC,1349.8662955991,1340.95177011422,,1346.67103716262,,
2014-05-16 00:00:00 UTC,1358.70929834055,1342.82808843331,,1350.77922378494,,
2014-05-17 00:00:00 UTC,1349.5230952381,1344.77340833333,,1352.23772714038,,
2014-05-18 00:00:00 UTC,1338.975,1339.0930562996,,1351.61207233366,,
2014-05-19 00:00:00 UTC,1339.92000745875,1338.0585736232,,1349.67291238122,,
2014-05-20 00:00:00 UTC,1394.06930546663,1404.62243086154,,1405.07491140769,,
2014-05-21 00:00:00 UTC,1492.74860572313,1482.43996208737,,1484.03914593977,,
2014-05-22 00:00:00 UTC,1567.16926898098,1566.60592945268,,1560.48911500579,,
2014-05-23 00:00:00 UTC,1655.84650047943,1644.80711780701,,1648.95133092895,,
2014-05-24 00:00:00 UTC,1609.81219640126,1600.47935887863,,1611.25589975374,,
2014-05-25 00:00:00 UTC,1725.50922035256,1711.53573913182,,1709.87227011995,,
2014-05-26 00:00:00 UTC,1766.42190370508,1758.77294050086,,1757.91953259634,,
2014-05-27 00:00:00 UTC,1740.00917509834,1739.40933199342,,1749.65951442206,,
2014-05-28 00:00:00 UTC,1715.09122955572,1722.81356737129,,1734.66339792291,,
2014-05-29 00:00:00 UTC,1695.42685607756,1694.3443027673,,1714.31052250466,,
2014-05-30 00:00:00 UTC,1797.45276705868,1767.29834031044,,1782.07889678547,,
2014-05-31 00:00:00 UTC,1839.32714468835,1846.16679885235,,1879.0689702308,,
2014-06-01 00:00:00 UTC,1927.25074548886,1918.56477187006,,1931.93915422137,,
2014-06-02 00:00:00 UTC,1909.44325286705,1899.73601557343,,1903.79116342496,,
2014-06-03 00:00:00 UTC,1963.44214271544,1968.74987078922,,1956.12765766366,,
2014-06-04 00:00:00 UTC,1920.24138770177,1919.95907740848,,1932.84115691047,,
2014-06-05 00:00:00 UTC,1939.89622239187,1933.66258886403,,1935.99454695887,,
2014-06-06 00:00:00 UTC,1949.72185373853,1947.96573522229,,1950.08660103432,,
2014-06-07 00:00:00 UTC,1950.43924351037,1950.03853634973,,1944.34733439237,,
2014-06-08 00:00:00 UTC,1956.13615995116,1956.86290754221,,1950.12406050379,,
2014-06-09 00:00:00 UTC,1942.43592715626,1940.91961661841,,1943.14546565946,,
2014-06-10 00:00:00 UTC,1953.27611193107,1947.59527271353,,1942.32205877347,,
2014-06-11 00:00:00 UTC,1932.81572380265,1928.27816974888,,1929.51269013134,,
2014-06-12 00:00:00 UTC,1866.20541336407,1854.57765575689,,1853.24918361327,,
2014-06-13 00:00:00 UTC,1815.23900816436,1804.83812483122,,1798.64440890988,,
2014-06-14 00:00:00 UTC,1740.84556288156,1751.54172962166,,1759.47614062842,,
2014-06-15 00:00:00 UTC,1723.09947358433,1727.35090091979,,1731.61280795984,,
2014-06-16 00:00:00 UTC,1822.4974236639,1817.47240958177,,1814.27688136585,,
2014-06-17 00:00:00 UTC,1812.87817811687,1810.67348803286,,1813.50517890943,,
2014-06-18 00:00:00 UTC,1828.91273635515,1824.1062335563,,1832.95962652845,,
2014-06-19 00:00:00 UTC,1820.88204851752,1821.01268571763,,1839.33728200645,,
2014-06-20 00:00:00 UTC,1794.5229873506,1786.01554197053,,1803.8527005365,,
2014-06-21 00:00:00 UTC,1787.36089720737,1787.38922507639,,1790.77778638668,,
2014-06-22 00:00:00 UTC,1803.98127412306,1806.22031938948,,1817.98170635871,,
2014-06-23 00:00:00 UTC,1791.60693007274,1785.27341575043,,1798.9032210886,,
2014-06-24 00:00:00 UTC,1784.25027660249,1779.88250084252,,1793.05630369338,,
2014-06-25 00:00:00 UTC,1725.82415364668,1713.84027043823,,1735.04725372958,,
2014-06-26 00:00:00 UTC,1710.1817587391,1704.08439139044,,1714.28843803276,,
2014-06-27 00:00:00 UTC,1768.86198740737,1764.08959284446,,1771.81421532423,,
2014-06-28 00:00:00 UTC,1793.52560651354,1793.04153602031,,1797.03414401997,,
2014-06-29 00:00:00 UTC,1786.69591269841,1779.0651300505,,1788.78131910163,,
2014-06-30 00:00:00 UTC,1849.09019224938,1854.95105456447,,1850.17750867985,,
2014-07-01 00:00:00 UTC,1919.68465040816,1912.70857480312,,1933.47715334494,,
2014-07-02 00:00:00 UTC,1911.01112708011,1904.00662513219,,1922.37238393746,,
2014-07-03 00:00:00 UTC,1909.52119640121,1905.71461842488,,1931.64764683966,,
2014-07-04 00:00:00 UTC,1908.77960180929,1904.29483994436,,1917.86440058007,,
2014-07-05 00:00:00 UTC,1893.89936662103,1895.21973893066,,1900.88880297507,,
2014-07-06 00:00:00 UTC,1894.53513553113,1900.3667385712,,1910.44350723151,,
2014-07-07 00:00:00 UTC,1903.92467074673,1879.58556620931,,1883.46695647608,,
2014-07-08 00:00:00 UTC,1867.43834316853,1861.60449788866,,1870.38489262077,,
2014-07-09 00:00:00 UTC,1870.58731086601,1867.46302280087,,1870.86465879533,,
2014-07-10 00:00:00 UTC,1863.8028355472,1855.55984246753,,1873.37187517301,,
2014-07-11 00:00:00 UTC,1862.93745350571,1861.99995330705,,1880.66802330209,,
2014-07-12 00:00:00 UTC,1882.86735347985,1882.35464530812,,1890.05200809475,,
2014-07-13 00:00:00 UTC,1886.61690476191,1888.38424998795,,1896.62275753796,,
2014-07-14 00:00:00 UTC,1869.95253401659,1866.92423878023,,1881.81943560415,,
2014-07-15 00:00:00 UTC,1868.90691317873,1861.46056081103,,1875.18703937809,,
2014-07-16 00:00:00 UTC,1855.33021016494,1848.26927729375,,1864.84617813721,,
2014-07-17 00:00:00 UTC,1851.30375715649,1852.38830381298,,1863.40406450071,,
2014-07-18 00:00:00 UTC,1902.93062654862,1876.30513380587,,1876.73040371849,,
2014-07-19 00:00:00 UTC,1895.61585609099,1883.78650765306,,1887.96797694741,,
2014-07-20 00:00:00 UTC,1881.36816835017,1872.55170255183,,1882.59454115819,,
2014-07-21 00:00:00 UTC,1886.84984108199,1870.01154795115,,1868.60970027683,,
2014-07-22 00:00:00 UTC,1870.15307037037,1866.63255969634,,1871.90285561024,,
2014-07-23 00:00:00 UTC,1869.5490572479,1863.07663858631,,1878.68334351697,,
2014-07-24 00:00:00 UTC,1852.99459055059,1833.58807920566,,1848.81641994424,,
2014-07-25 00:00:00 UTC,1816.14627561592,1809.57555548809,,1815.34240046759,,
2014-07-26 00:00:00 UTC,1796.31913968254,1779.52787354312,,1793.24597967901,,
2014-07-27 00:00:00 UTC,1789.42430555556,1782.56862091503,,1794.37397548085,,
2014-07-28 00:00:00 UTC,1754.33890123767,1753.49135276465,,1763.77913584368,,
2014-07-29 00:00:00 UTC,1761.27267169312,1761.17491213743,,1777.6567507088,,
2014-07-30 00:00:00 UTC,1749.04440309663,1736.62668695627,,1750.10045625438,,
2014-07-31 00:00:00 UTC,1753.66479656218,1728.52261360973,,1746.82395802067,,
2014-08-01 00:00:00 UTC,1797.72581497579,1789.97336599381,,1800.19200611722,,
2014-08-02 00:00:00 UTC,1806.25891005291,1788.09992857143,,1798.29467453171,,
2014-08-03 00:00:00 UTC,1774.51734615385,1775.44661454719,,1775.24595520911,,
2014-08-04 00:00:00 UTC,1795.9174033189,1784.34464315211,,1789.9728704158,,
2014-08-05 00:00:00 UTC,1804.69908128908,1788.19836105416,,1797.32887478305,,
2014-08-06 00:00:00 UTC,1793.68743732564,1786.61834787281,,1801.0864752662,,
2014-08-07 00:00:00 UTC,1813.08218293576,1805.52859529568,,1805.04170651077,,
2014-08-08 00:00:00 UTC,1818.86454364104,1819.22679811536,,1833.12063334688,,
2014-08-09 00:00:00 UTC,1819.56259259259,1818.36827256944,,1829.83246852238,,
2014-08-10 00:00:00 UTC,1817.29794345238,1817.72346031746,,1836.16645701807,,
2014-08-11 00:00:00 UTC,1817.84727176704,1808.83457965265,,1830.38956831301,,
2014-08-12 00:00:00 UTC,1788.93502055578,1775.8085541349,,1795.54452803219,,
2014-08-13 00:00:00 UTC,1765.62208481696,1742.38185373927,,1767.58180877023,,
2014-08-14 00:00:00 UTC,1683.12141166511,1670.90979675598,,1675.83798281781,,
2014-08-15 00:00:00 UTC,1631.56039250222,1632.33540988362,,1638.02600832715,,
2014-08-16 00:00:00 UTC,1603.18396701389,1615.91769390193,,1617.20823725805,,
2014-08-17 00:00:00 UTC,1622.5645997521,1615.78018598524,,1637.70091178052,,
2014-08-18 00:00:00 UTC,1531.73956370477,1530.94298998727,,1552.22441787723,,
2014-08-19 00:00:00 UTC,1541.44548132218,1541.54516044549,,1542.696544025,,
2014-08-20 00:00:00 UTC,1583.11562130618,1590.69343590939,,1598.50567536379,,
2014-08-21 00:00:00 UTC,1654.00109036088,1651.51331676865,,1656.36442222796,,
2014-08-22 00:00:00 UTC,1651.26657228448,1639.52778843876,,1657.84399091342,,
2014-08-23 00:00:00 UTC,1633.62612417407,1616.89666111111,,1646.9691356121,,
2014-08-24 00:00:00 UTC,1627.77024444445,1618.47032407407,,1639.64379603019,,
2014-08-25 00:00:00 UTC,1629.51307227059,1620.78205722869,,1637.46298329562,,
2014-08-26 00:00:00 UTC,1620.85546914237,1615.12596391415,,1618.78546471546,,
2014-08-27 00:00:00 UTC,1625.69964739705,1623.46810430511,,1630.93810998193,,
2014-08-28 00:00:00 UTC,1619.9126484025,1615.19008834989,,1619.13652082969,,
2014-08-29 00:00:00 UTC,1619.58613324202,1613.61902475457,,1615.59493012736,,
2014-08-30 00:00:00 UTC,1623.49065502646,1624.42051779702,,1610.42954824396,,
2014-08-31 00:00:00 UTC,1577.4786797531,1570.45281712482,,1572.19313504414,,
2014-09-01 00:00:00 UTC,1558.12103757117,1557.67613564625,,1554.32584739287,,
2014-09-02 00:00:00 UTC,1553.63672804536,1540.69583684178,,1554.20213122459,,
2014-09-03 00:00:00 UTC,1552.2786062238,1546.0679613179,,1549.64689726878,,
2014-09-04 00:00:00 UTC,1560.39323718506,1567.80652121903,,1556.97134987498,,
2014-09-05 00:00:00 UTC,1574.12426422879,1572.3298795902,,1576.75635643878,,
2014-09-06 00:00:00 UTC,1576.25972665733,1568.65852037037,,1577.82116719468,,
2014-09-07 00:00:00 UTC,1576.95791925337,1573.00734324074,,1579.85786675755,,
2014-09-08 00:00:00 UTC,1562.42875016889,1551.14851430211,,1561.23285708409,,
2014-09-09 00:00:00 UTC,1556.52962389033,1538.57633925388,,1555.3888344717,,
2014-09-10 00:00:00 UTC,1570.12512274045,1559.12037347111,,1572.23028083053,,
2014-09-11 00:00:00 UTC,1574.0217604172,1554.09855525177,,1569.04234523875,,
2014-09-12 00:00:00 UTC,1558.60475863954,1542.54240686274,,1557.63984987314,,
2014-09-13 00:00:00 UTC,1559.69298546556,1558.43319868857,,1557.05307067626,,
2014-09-14 00:00:00 UTC,1560.45262188209,1569.80133614425,,1558.2710160002,,
2014-09-15 00:00:00 UTC,1559.7710319399,1561.92887013889,,1558.07427678432,,
2014-09-16 00:00:00 UTC,1552.23758227809,1543.5607061913,,1552.69209695024,,
2014-09-17 00:00:00 UTC,1516.87114777614,1497.68778442869,,1520.41167262876,,
2014-09-18 00:00:00 UTC,1445.95950199526,1432.12672230687,,1447.98116939548,,
2014-09-19 00:00:00 UTC,1333.89003203089,1325.12241131635,,1308.39297727189,,
2014-09-20 00:00:00 UTC,1332.00575149412,1340.67608950579,,1304.11169442176,,
2014-09-21 00:00:00 UTC,1329.38725296443,1310.30654098705,,1312.30205374677,,
2014-09-22 00:00:00 UTC,1318.71707491773,1313.7298030636,,1323.51133760389,,
2014-09-23 00:00:00 UTC,1343.79166566436,1353.88318001633,,1340.9492542316,,
2014-09-24 00:00:00 UTC,1406.15612728125,1401.96772491052,,1400.2589405124,,
2014-09-25 00:00:00 UTC,1363.96628150191,1353.10874440947,,1361.29982454911,,
2014-09-26 00:00:00 UTC,1345.82656700086,1345.28351260504,,1344.84609408558,,
2014-09-27 00:00:00 UTC,1340.32246148354,1335.24930753968,,1343.83844982163,,
2014-09-28 00:00:00 UTC,1328.91691680823,1307.37370701841,,1325.09130675718,,
2014-09-29 00:00:00 UTC,1297.67997682753,1297.10880846129,,1300.94976959664,,
2014-09-30 00:00:00 UTC,1303.37610870828,1305.64414393676,,1302.93564596557,,
2014-10-01 00:00:00 UTC,1308.82477029392,1316.75388474596,,1312.58445160208,,
2014-10-02 00:00:00 UTC,1299.88000303813,1297.90155912631,,1297.73611497231,,
2014-10-03 00:00:00 UTC,1263.16205423757,1263.43423606563,,1260.88059762028,,
2014-10-04 00:00:00 UTC,1203.63272532682,1183.77582266695,,1192.143957956,,
2014-10-05 00:00:00 UTC,1093.18844697673,1073.911341354,,1097.01071773848,,
2014-10-06 00:00:00 UTC,1121.88492336968,1115.06679801897,,1130.14885456135,,
2014-10-07 00:00:00 UTC,1119.7014618235,1110.42692025187,,1126.80355064464,,
2014-10-08 00:00:00 UTC,1138.14887606072,1145.2867013357,,1139.20484695149,,
2014-10-09 00:00:00 UTC,1245.88679425532,1260.45360630726,,1245.29508490452,,
2014-10-10 00:00:00 UTC,1270.77815585569,1258.0512833769,,1258.17449348073,,
2014-10-11 00:00:00 UTC,1254.0572052378,1250.77734577645,,1251.87664341183,,
2014-10-12 00:00:00 UTC,1260.52363796067,1273.38002022122,,1270.54909663038,,
2014-10-13 00:00:00 UTC,1310.7155970767,1313.91915859971,,1312.74285207344,,
2014-10-14 00:00:00 UTC,1342.72726579458,1347.26404570665,,1347.09477458349,,
2014-10-15 00:00:00 UTC,1332.17315784842,1335.28349370265,,1333.45695182819,,
2014-10-16 00:00:00 UTC,1311.29586267648,1307.16599382252,,1310.66240722498,,
2014-10-17 00:00:00 UTC,1301.8457962859,1295.02184144631,,1297.43462490548,,
2014-10-18 00:00:00 UTC,1315.88267232963,1314.47351593269,,1317.11669029791,,
2014-10-19 00:00:00 UTC,1313.22528927704,1301.60471354167,,1306.77518956538,,
2014-10-20 00:00:00 UTC,1296.83370733637,1292.45445239048,,1293.49128915428,,
2014-10-21 00:00:00 UTC,1292.23834275551,1299.88154843394,,1288.73269194015,,
2014-10-22 00:00:00 UTC,1295.68338259207,1298.84959432662,,1291.06562936866,,
2014-10-23 00:00:00 UTC,1243.99643529376,1231.73554350346,,1235.25729629451,,
2014-10-24 00:00:00 UTC,1212.77333171845,1215.54483478482,,1210.17303573224,,
2014-10-25 00:00:00 UTC,1183.2411499469,1188.49365698445,,1176.38851787684,,
2014-10-26 00:00:00 UTC,1195.07890821521,1198.77271447246,,1189.99444442155,,
2014-10-27 00:00:00 UTC,1192.84239047485,1193.10949538722,,1186.28172563675,,
2014-10-28 00:00:00 UTC,1191.42219856744,1187.23070833333,,1182.36236119161,,
2014-10-29 00:00:00 UTC,1167.20717394711,1162.59584007854,,1162.54450518139,,
2014-10-30 00:00:00 UTC,1141.68359781575,1135.83356020375,,1138.11216742798,,
2014-10-31 00:00:00 UTC,1160.10037994184,1142.84913058192,,1156.54339856493,,
2014-11-01 00:00:00 UTC,1111.60211758048,1089.42362119653,,1099.54308383038,,
2014-11-02 00:00:00 UTC,1077.10883169045,1058.06753937729,,1077.76527642818,,
2014-11-03 00:00:00 UTC,1096.07567781904,1067.30492575637,,1089.72753051775,,
2014-11-04 00:00:00 UTC,1092.36314604697,1080.25918583995,,1087.90306076589,,
2014-11-05 00:00:00 UTC,1133.70320528878,1129.49514173056,,1131.47866695145,,
2014-11-06 00:00:00 UTC,1146.77106558098,1139.50109040571,,1143.02108932674,,
2014-11-07 00:00:00 UTC,1160.1261205927,1141.70156892829,,1155.30009716016,,
2014-11-08 00:00:00 UTC,1147.8404259935,1139.09714748521,,1142.6143787171,,
2014-11-09 00:00:00 UTC,1175.77844917397,1178.2658208425,,1169.40047464953,,
2014-11-10 00:00:00 UTC,1234.17240904959,1248.87185253869,,1230.17395424473,,
2014-11-11 00:00:00 UTC,1237.58397599749,1236.78281664297,,1231.20355920679,,
2014-11-12 00:00:00 UTC,1303.59316190199,1309.3155117056,,1300.84909643776,,
2014-11-13 00:00:00 UTC,1381.93315441311,1382.86500170917,,1382.95835972181,,
2014-11-14 00:00:00 UTC,1341.37054449685,1335.15074221714,,1337.79733172238,,
2014-11-15 00:00:00 UTC,1311.65299768524,1281.77708715176,,1309.18851662122,,
2014-11-16 00:00:00 UTC,1285.31501100756,1263.24280570827,,1286.33574771975,,
2014-11-17 00:00:00 UTC,1318.01381666503,1291.42124393342,,1314.69931782285,,
2014-11-18 00:00:00 UTC,1294.04898145812,1263.12599708313,,1290.73291561009,,
2014-11-19 00:00:00 UTC,1286.07116176459,1265.53843214015,,1282.85027116699,,
2014-11-20 00:00:00 UTC,1236.37412561329,1218.68943458989,,1226.33826005003,,
2014-11-21 00:00:00 UTC,1194.41309501604,1191.33456660307,,1191.14018415536,,
2014-11-22 00:00:00 UTC,1226.03505175061,1210.51611032315,,1224.82312578297,,
2014-11-23 00:00:00 UTC,1234.66459297301,1223.5353625757,,1234.19529605777,,
2014-11-24 00:00:00 UTC,1266.14087946288,1259.69122036001,,1264.58116931184,,
2014-11-25 00:00:00 UTC,1283.12447881744,1280.16918627608,,1276.08018180094,,
2014-11-26 00:00:00 UTC,1259.0523338728,1252.46881550001,,1254.6478635362,,
2014-11-27 00:00:00 UTC,1241.0710116355,1239.53377513993,,1238.59382760015,,
2014-11-28 00:00:00 UTC,1234.34491865657,1241.16489176573,,1233.26052894108,,
2014-11-29 00:00:00 UTC,1265.28375733747,1261.61580709736,,1264.59137072579,,
2014-11-30 00:00:00 UTC,1263.35790554185,1261.09254346154,,1261.22614585862,,
2014-12-01 00:00:00 UTC,1268.44111216705,1265.49029446369,,1267.54978406576,,
2014-12-02 00:00:00 UTC,1264.00928608831,1264.77548359363,,1265.97839173581,,
2014-12-03 00:00:00 UTC,1249.45152289253,1252.47937451284,,1249.05879781559,,
2014-12-04 00:00:00 UTC,1248.59064528592,1241.9063588979,,1244.02546765852,,
2014-12-05 00:00:00 UTC,1247.71458915252,1228.19289746224,,1243.27462356009,,
2014-12-06 00:00:00 UTC,1248.60407670187,1228.13129438645,,1242.64058063287,,
2014-12-07 00:00:00 UTC,1250.45662353024,1231.40885480393,,1245.92012392181,,
2014-12-08 00:00:00 UTC,1227.12125556605,1218.45199333721,,1226.55645697309,,
2014-12-09 00:00:00 UTC,1198.53491547973,1195.36827192438,,1193.12783993587,,
2014-12-10 00:00:00 UTC,1184.90524086113,1186.10393031718,,1179.90185751418,,
2014-12-11 00:00:00 UTC,1198.52874718051,1194.36863766006,,1193.21630611979,,
2014-12-12 00:00:00 UTC,1203.88218587825,1184.20733130862,,1195.92334173334,,
2014-12-13 00:00:00 UTC,1200.67515680889,1184.53361826389,,1195.90811034839,,
2014-12-14 00:00:00 UTC,1195.90891098358,1186.59053089853,,1195.07635064233,,
2014-12-15 00:00:00 UTC,1163.72278618896,1161.3760461012,,1158.29881748984,,
2014-12-16 00:00:00 UTC,1119.34074636707,1121.72193515137,,1083.62906543301,,
2014-12-17 00:00:00 UTC,1072.81490186559,1067.82918523402,,1067.1788401026,,
2014-12-18 00:00:00 UTC,1074.56179872228,1063.38751301184,,1069.78371887071,,
2014-12-19 00:00:00 UTC,1097.36148279986,1079.73624622685,,1085.15850549884,,
2014-12-20 00:00:00 UTC,1149.40934482047,1138.40047539463,,1142.79670011256,,
2014-12-21 00:00:00 UTC,1139.1604368449,1126.39242540608,,1141.45046769153,,
2014-12-22 00:00:00 UTC,1129.64246021471,1130.0615379458,,1135.11918466062,,
2014-12-23 00:00:00 UTC,1134.68913305717,1140.76010520459,,1139.57480179893,,
2014-12-24 00:00:00 UTC,1146.26473973028,1154.24927291613,,1147.7226028886,,
2014-12-25 00:00:00 UTC,1138.45120515341,1139.97177174603,,1135.14931268398,,
2014-12-26 00:00:00 UTC,1141.15310330748,1151.90253675708,,1140.08399308576,,
2014-12-27 00:00:00 UTC,1138.93028036346,1143.98830596546,,1139.31315192562,,
2014-12-28 00:00:00 UTC,1130.81221402752,1131.60989975303,,1140.45808843811,,
2014-12-29 00:00:00 UTC,1128.84722775532,1133.78978831425,,1136.01800913448,,
2014-12-30 00:00:00 UTC,1128.68930486924,1138.30201176697,,1126.31137755036,,
2014-12-31 00:00:00 UTC,1131.79193842974,1152.27503702766,,1134.78451212395,,
2015-01-01 00:00:00 UTC,1133.73462350427,1143.33524591667,,1139.55492139124,,
2015-01-02 00:00:00 UTC,1132.32589600506,1134.29958521705,,1136.34453454988,,
2015-01-03 00:00:00 UTC,1111.97658970263,1106.11807387707,,1111.0474817463,,
2015-01-04 00:00:00 UTC,1035.2615358773,1027.74462476863,,1031.36573019177,,
2015-01-05 00:00:00 UTC,1004.18011049918,1005.50485847463,,1001.48201999236,,
2015-01-06 00:00:00 UTC,1004.58123405544,1007.34645628388,,1001.95397683458,,
