datetime,currency,market,index_name,platform,open,high,low,close,volume,change_pct
2018-02-18,USD,비트스탬프,,USD,11101.0,11300.0,10153.2,10421.0,17.62K,-6.13%
2018-02-19,USD,비트스탬프,,USD,10421.0,11258.0,10332.2,11173.0,11.70K,7.22%
2018-02-20,USD,비트스탬프,,USD,11173.0,11780.0,11080.4,11230.6,15.88K,0.52%
2018-02-21,USD,비트스탬프,,USD,11230.6,11275.7,10256.9,10449.4,19.96K,-6.96%
2018-02-22,USD,비트스탬프,,USD,10449.4,10935.0,9731.2,9843.5,20.20K,-5.80%
2018-02-23,USD,비트스탬프,,USD,9843.5,10405.3,9600.0,10166.1,16.04K,3.28%
2018-02-24,USD,비트스탬프,,USD,10166.1,10540.5,9373.5,9690.0,13.97K,-4.68%
2018-02-25,USD,비트스탬프,,USD,9690.0,9883.4,9260.0,9590.0,11.03K,-1.03%
2018-02-26,USD,비트스탬프,,USD,9597.4,10462.0,9376.3,10324.7,16.16K,7.66%
2018-02-27,USD,비트스탬프,,USD,10324.7,10850.0,10150.0,10556.8,10.39K,2.25%
2018-02-28,USD,비트스탬프,,USD,10556.8,11060.2,10255.1,10314.9,10.50K,-2.29%
2018-03-01,USD,비트스탬프,,USD,10314.9,11090.0,10247.6,10903.1,9.48K,5.70%
2018-03-02,USD,비트스탬프,,USD,10903.1,11175.0,10774.1,11030.0,8.33K,1.16%
2018-03-03,USD,비트스탬프,,USD,11030.0,11501.7,11022.8,11445.0,7.79K,3.76%
2018-03-04,USD,비트스탬프,,USD,11445.0,11511.0,11056.0,11462.4,6.83K,0.15%
2018-03-05,USD,비트스탬프,,USD,11463.3,11688.0,11389.0,11425.0,9.90K,-0.33%
2018-03-06,USD,비트스탬프,,USD,11425.0,11425.0,10560.2,10723.8,14.76K,-6.14%
2018-03-07,USD,비트스탬프,,USD,10723.8,10911.8,9455.0,9913.0,26.12K,-7.56%
2018-03-08,USD,비트스탬프,,USD,9913.0,10146.1,9079.7,9285.3,22.52K,-6.33%
2018-03-09,USD,비트스탬프,,USD,9285.3,9419.7,8366.0,9231.2,29.01K,-0.58%
2018-03-10,USD,비트스탬프,,USD,9231.2,9509.0,8697.0,8791.5,12.89K,-4.76%
2018-03-11,USD,비트스탬프,,USD,8791.5,9767.0,8450.0,9534.4,16.41K,8.45%
2018-03-12,USD,비트스탬프,,USD,9535.0,9892.0,8765.0,9120.8,18.75K,-4.34%
2018-03-13,USD,비트스탬프,,USD,9120.8,9482.8,8848.0,9142.3,16.00K,0.24%
2018-03-14,USD,비트스탬프,,USD,9142.3,9356.1,7948.0,8196.7,21.19K,-10.34%
2018-03-15,USD,비트스탬프,,USD,8196.7,8425.0,7682.0,8265.0,18.39K,0.83%
2018-03-16,USD,비트스탬프,,USD,8265.0,8612.4,7914.5,8258.5,16.50K,-0.08%
2018-03-17,USD,비트스탬프,,USD,8258.5,8350.0,7734.0,7860.8,12.05K,-4.82%
2018-03-18,USD,비트스탬프,,USD,7860.8,8300.0,7325.4,8188.2,19.55K,4.17%
2018-03-19,USD,비트스탬프,,USD,8188.2,8713.3,8114.6,8604.4,19.40K,5.08%
2018-03-20,USD,비트스탬프,,USD,8604.4,9051.0,8313.0,8904.2,13.46K,3.48%
2018-03-21,USD,비트스탬프,,USD,8904.0,9188.1,8778.7,8893.8,12.10K,-0.12%
2018-03-22,USD,비트스탬프,,USD,8893.8,9099.6,8503.5,8706.0,12.59K,-2.11%
2018-03-23,USD,비트스탬프,,USD,8704.7,8916.9,8268.3,8916.9,13.75K,2.42%
2018-03-24,USD,비트스탬프,,USD,8916.9,9011.9,8505.0,8547.4,9.73K,-4.14%
2018-03-25,USD,비트스탬프,,USD,8547.4,8679.6,8371.1,8453.9,9.16K,-1.09%
2018-03-26,USD,비트스탬프,,USD,8453.9,8500.0,7831.1,8136.3,17.69K,-3.76%
2018-03-27,USD,비트스탬프,,USD,8136.3,8211.6,7744.4,7791.7,12.39K,-4.24%
2018-03-28,USD,비트스탬프,,USD,7791.7,8105.0,7723.1,7928.1,8.44K,1.75%
2018-03-29,USD,비트스탬프,,USD,7932.4,7968.0,6915.3,7088.4,22.14K,-10.59%
2018-03-30,USD,비트스탬프,,USD,7088.4,7300.0,6581.0,6850.0,29.10K,-3.36%
2018-03-31,USD,비트스탬프,,USD,6850.0,7229.0,6794.6,6928.6,11.58K,1.15%
2018-04-01,USD,비트스탬프,,USD,6928.6,7045.7,6427.4,6813.5,18.05K,-1.66%
2018-04-02,USD,비트스탬프,,USD,6813.5,7106.5,6760.0,7052.8,13.62K,3.51%
2018-04-03,USD,비트스탬프,,USD,7052.8,7506.1,7001.3,7416.3,16.09K,5.15%
2018-04-04,USD,비트스탬프,,USD,7416.3,7430.0,6710.4,6799.5,15.78K,-8.32%
2018-04-05,USD,비트스탬프,,USD,6799.5,6928.7,6579.3,6771.7,11.90K,-0.41%
