"날짜","종가","시가","고가","저가","거래량","변동 %"
"2015- 11- 27","1.0303","1.0237","1.0334","1.0213","","0.67%"
"2015- 11- 26","1.0234","1.0214","1.0258","1.0206","","0.16%"
"2015- 11- 25","1.0218","1.0168","1.0262","1.0141","","0.50%"
"2015- 11- 24","1.0167","1.0185","1.0200","1.0141","","-0.16%"
"2015- 11- 23","1.0183","1.0183","1.0227","1.0174","","0.01%"
"2015- 11- 20","1.0182","1.0129","1.0206","1.0113","","0.60%"
"2015- 11- 19","1.0121","1.0199","1.0208","1.0118","","-0.75%"
"2015- 11- 18","1.0197","1.0147","1.0223","1.0125","","0.59%"
"2015- 11- 17","1.0137","1.0098","1.0176","1.0065","","0.46%"
"2015- 11- 16","1.0091","1.0058","1.0109","1.0041","","0.29%"
"2015- 11- 13","1.0062","0.9996","1.0099","0.9989","","0.65%"
"2015- 11- 12","0.9997","1.0049","1.0091","0.9989","","-0.46%"
"2015- 11- 11","1.0043","1.0066","1.0078","1.0027","","-0.17%"
"2015- 11- 10","1.0060","1.0035","1.0093","1.0018","","0.31%"
"2015- 11- 09","1.0029","1.0059","1.0068","0.9997","","-0.35%"
"2015- 11- 06","1.0064","0.9955","1.0082","0.9923","","1.18%"
"2015- 11- 05","0.9947","0.9934","0.9984","0.9917","","0.19%"
"2015- 11- 04","0.9928","0.9905","0.9958","0.9883","","0.24%"
"2015- 11- 03","0.9904","0.9869","0.9931","0.9842","","0.37%"
"2015- 11- 02","0.9867","0.9879","0.9894","0.9834","","-0.08%"
"2015- 10- 30","0.9875","0.9894","0.9916","0.9843","","-0.18%"
"2015- 10- 29","0.9893","0.9943","0.9961","0.9882","","-0.43%"
"2015- 10- 28","0.9936","0.9860","0.9964","0.9820","","0.79%"
"2015- 10- 27","0.9858","0.9836","0.9880","0.9803","","0.23%"
"2015- 10- 26","0.9835","0.9782","0.9845","0.9754","","0.50%"
"2015- 10- 23","0.9786","0.9733","0.9807","0.9710","","0.61%"
"2015- 10- 22","0.9727","0.9597","0.9744","0.9577","","1.41%"
"2015- 10- 21","0.9592","0.9561","0.9612","0.9526","","0.37%"
"2015- 10- 20","0.9557","0.9563","0.9576","0.9492","","-0.05%"
"2015- 10- 19","0.9562","0.9536","0.9581","0.9517","","0.29%"
"2015- 10- 16","0.9534","0.9506","0.9559","0.9492","","0.27%"
"2015- 10- 15","0.9508","0.9502","0.9557","0.9476","","0.19%"
"2015- 10- 14","0.9490","0.9575","0.9593","0.9480","","-0.88%"
"2015- 10- 13","0.9574","0.9628","0.9648","0.9554","","-0.48%"
"2015- 10- 12","0.9620","0.9613","0.9634","0.9593","","0.07%"
"2015- 10- 09","0.9613","0.9656","0.9683","0.9584","","-0.50%"
"2015- 10- 08","0.9661","0.9737","0.9747","0.9623","","-0.71%"
"2015- 10- 07","0.9730","0.9666","0.9746","0.9647","","0.65%"
"2015- 10- 06","0.9667","0.9752","0.9773","0.9663","","-0.86%"
"2015- 10- 05","0.9751","0.9710","0.9773","0.9686","","0.42%"
"2015- 10- 02","0.9710","0.9773","0.9800","0.9643","","-0.61%"
"2015- 10- 01","0.9770","0.9730","0.9794","0.9721","","0.44%"
"2015- 09- 30","0.9727","0.9715","0.9781","0.9699","","0.13%"
"2015- 09- 29","0.9714","0.9737","0.9756","0.9685","","-0.17%"
"2015- 09- 28","0.9731","0.9786","0.9818","0.9721","","-0.54%"
"2015- 09- 25","0.9784","0.9753","0.9848","0.9740","","0.35%"
"2015- 09- 24","0.9750","0.9797","0.9810","0.9666","","-0.46%"
"2015- 09- 23","0.9795","0.9751","0.9811","0.9733","","0.50%"
"2015- 09- 22","0.9746","0.9719","0.9760","0.9707","","0.36%"
"2015- 09- 21","0.9711","0.9685","0.9744","0.9640","","0.29%"
"2015- 09- 18","0.9683","0.9599","0.9708","0.9525","","0.96%"
"2015- 09- 17","0.9591","0.9714","0.9727","0.9586","","-1.24%"
"2015- 09- 16","0.9711","0.9739","0.9765","0.9666","","-0.24%"
"2015- 09- 15","0.9734","0.9678","0.9767","0.9667","","0.59%"
"2015- 09- 14","0.9677","0.9707","0.9722","0.9665","","-0.10%"
"2015- 09- 11","0.9687","0.9733","0.9800","0.9678","","-0.42%"
"2015- 09- 10","0.9728","0.9753","0.9799","0.9700","","-0.19%"
"2015- 09- 09","0.9747","0.9786","0.9829","0.9713","","-0.38%"
"2015- 09- 08","0.9784","0.9746","0.9828","0.9697","","0.35%"
"2015- 09- 07","0.9750","0.9722","0.9768","0.9705","","0.37%"
"2015- 09- 04","0.9714","0.9729","0.9774","0.9689","","-0.14%"
"2015- 09- 03","0.9728","0.9686","0.9776","0.9678","","0.44%"
"2015- 09- 02","0.9685","0.9586","0.9705","0.9575","","1.07%"
"2015- 09- 01","0.9582","0.9671","0.9677","0.9566","","-0.90%"
"2015- 08- 31","0.9669","0.9629","0.9692","0.9586","","0.49%"
"2015- 08- 28","0.9622","0.9663","0.9674","0.9577","","-0.39%"
"2015- 08- 27","0.9660","0.9543","0.9678","0.9509","","1.24%"
"2015- 08- 26","0.9542","0.9393","0.9555","0.9382","","1.64%"
"2015- 08- 25","0.9388","0.9305","0.9508","0.9297","","0.89%"
"2015- 08- 24","0.9305","0.9482","0.9488","0.9254","","-1.70%"
"2015- 08- 21","0.9466","0.9585","0.9603","0.9458","","-1.24%"
"2015- 08- 20","0.9585","0.9657","0.9677","0.9581","","-0.68%"
"2015- 08- 19","0.9651","0.9773","0.9789","0.9643","","-1.18%"
"2015- 08- 18","0.9766","0.9792","0.9800","0.9748","","-0.26%"
"2015- 08- 17","0.9791","0.9766","0.9802","0.9738","","0.34%"
"2015- 08- 14","0.9758","0.9770","0.9792","0.9721","","-0.02%"
"2015- 08- 13","0.9760","0.9755","0.9800","0.9727","","0.12%"
"2015- 08- 12","0.9748","0.9879","0.9896","0.9676","","-1.31%"
"2015- 08- 11","0.9877","0.9839","0.9908","0.9798","","0.42%"
"2015- 08- 10","0.9836","0.9810","0.9896","0.9801","","0.03%"
"2015- 08- 07","0.9833","0.9815","0.9889","0.9791","","0.31%"
"2015- 08- 06","0.9803","0.9791","0.9851","0.9767","","0.17%"
"2015- 08- 05","0.9786","0.9784","0.9828","0.9757","","0.07%"
"2015- 08- 04","0.9779","0.9693","0.9794","0.9665","","0.90%"
"2015- 08- 03","0.9692","0.9663","0.9707","0.9644","","0.38%"
"2015- 07- 31","0.9655","0.9694","0.9704","0.9547","","-0.36%"
"2015- 07- 30","0.9690","0.9680","0.9724","0.9664","","0.16%"
"2015- 07- 29","0.9675","0.9626","0.9694","0.9596","","0.57%"
"2015- 07- 28","0.9620","0.9629","0.9679","0.9603","","-0.03%"
"2015- 07- 27","0.9623","0.9625","0.9639","0.9530","","0.00%"
"2015- 07- 24","0.9623","0.9599","0.9642","0.9572","","0.28%"
"2015- 07- 23","0.9596","0.9596","0.9609","0.9523","","0.02%"
"2015- 07- 22","0.9594","0.9586","0.9636","0.9559","","0.13%"
"2015- 07- 21","0.9582","0.9646","0.9654","0.9557","","-0.57%"
"2015- 07- 20","0.9637","0.9613","0.9653","0.9597","","0.24%"
"2015- 07- 17","0.9614","0.9573","0.9630","0.9553","","0.40%"
"2015- 07- 16","0.9576","0.9521","0.9590","0.9513","","0.67%"
"2015- 07- 15","0.9512","0.9450","0.9553","0.9441","","0.74%"
"2015- 07- 14","0.9442","0.9503","0.9536","0.9402","","-0.63%"
"2015- 07- 13","0.9502","0.9400","0.9509","0.9367","","1.20%"
"2015- 07- 10","0.9389","0.9477","0.9494","0.9331","","-0.94%"
"2015- 07- 09","0.9478","0.9455","0.9521","0.9422","","0.28%"
"2015- 07- 08","0.9452","0.9463","0.9517","0.9406","","-0.11%"
"2015- 07- 07","0.9462","0.9426","0.9520","0.9420","","0.39%"
"2015- 07- 06","0.9425","0.9430","0.9476","0.9407","","0.22%"
"2015- 07- 03","0.9404","0.9435","0.9448","0.9394","","-0.30%"
"2015- 07- 02","0.9432","0.9485","0.9510","0.9416","","-0.52%"
"2015- 07- 01","0.9481","0.9355","0.9491","0.9340","","1.37%"
"2015- 06- 30","0.9353","0.9251","0.9385","0.9246","","1.15%"
"2015- 06- 29","0.9247","0.9412","0.9426","0.9244","","-0.87%"
"2015- 06- 26","0.9328","0.9364","0.9380","0.9296","","-0.41%"
"2015- 06- 25","0.9366","0.9337","0.9420","0.9322","","0.35%"
"2015- 06- 24","0.9333","0.9341","0.9375","0.9280","","-0.09%"
"2015- 06- 23","0.9341","0.9221","0.9390","0.9209","","1.40%"
"2015- 06- 22","0.9212","0.9173","0.9230","0.9155","","0.41%"
"2015- 06- 19","0.9174","0.9213","0.9256","0.9162","","-0.40%"
"2015- 06- 18","0.9211","0.9229","0.9249","0.9148","","-0.17%"
"2015- 06- 17","0.9227","0.9323","0.9328","0.9197","","-1.01%"
"2015- 06- 16","0.9321","0.9295","0.9342","0.9270","","0.30%"
"2015- 06- 15","0.9293","0.9291","0.9388","0.9275","","0.04%"
"2015- 06- 12","0.9289","0.9338","0.9394","0.9241","","-0.45%"
"2015- 06- 11","0.9331","0.9321","0.9411","0.9299","","0.19%"
"2015- 06- 10","0.9313","0.9315","0.9327","0.9229","","0.03%"
"2015- 06- 09","0.9310","0.9274","0.9336","0.9244","","0.43%"
"2015- 06- 08","0.9270","0.9410","0.9432","0.9257","","-1.28%"
"2015- 06- 05","0.9390","0.9337","0.9507","0.9299","","0.61%"
"2015- 06- 04","0.9333","0.9344","0.9373","0.9278","","-0.02%"
"2015- 06- 03","0.9335","0.9336","0.9424","0.9303","","0.04%"
"2015- 06- 02","0.9331","0.9462","0.9469","0.9310","","-1.33%"
"2015- 06- 01","0.9457","0.9408","0.9486","0.9394","","0.58%"
"2015- 05- 29","0.9402","0.9434","0.9483","0.9346","","-0.35%"
"2015- 05- 28","0.9435","0.9494","0.9520","0.9417","","-0.58%"
"2015- 05- 27","0.9490","0.9533","0.9549","0.9463","","-0.41%"
"2015- 05- 26","0.9529","0.9450","0.9540","0.9449","","0.88%"
"2015- 05- 25","0.9446","0.9436","0.9461","0.9403","","0.10%"
"2015- 05- 22","0.9437","0.9369","0.9461","0.9285","","0.75%"
"2015- 05- 21","0.9367","0.9369","0.9387","0.9302","","-0.04%"
"2015- 05- 20","0.9371","0.9373","0.9409","0.9339","","0.03%"
"2015- 05- 19","0.9368","0.9264","0.9391","0.9242","","1.12%"
"2015- 05- 18","0.9264","0.9159","0.9266","0.9148","","1.17%"
"2015- 05- 15","0.9157","0.9130","0.9259","0.9110","","0.34%"
"2015- 05- 14","0.9126","0.9168","0.9179","0.9077","","-0.43%"
"2015- 05- 13","0.9165","0.9293","0.9300","0.9152","","-1.33%"
"2015- 05- 12","0.9289","0.9341","0.9360","0.9207","","-0.55%"
"2015- 05- 11","0.9340","0.9317","0.9359","0.9293","","0.34%"
"2015- 05- 08","0.9308","0.9221","0.9325","0.9200","","1.02%"
"2015- 05- 07","0.9214","0.9167","0.9232","0.9069","","0.57%"
"2015- 05- 06","0.9162","0.9265","0.9282","0.9113","","-1.06%"
"2015- 05- 05","0.9260","0.9337","0.9418","0.9237","","-0.80%"
"2015- 05- 04","0.9335","0.9340","0.9388","0.9309","","0.11%"
"2015- 05- 01","0.9325","0.9328","0.9356","0.9276","","0.02%"
"2015- 04- 30","0.9323","0.9395","0.9451","0.9309","","-0.71%"
"2015- 04- 29","0.9390","0.9554","0.9578","0.9339","","-1.69%"
